Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
17,160,https://pokepast.es/7f4389c98cc41b86,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
18,160,https://pokepast.es/26caf0980c42046e,rillaboom,volcarona,basculegion-male,baxcalibur,sneasler,kingambit
19,160,https://pokepast.es/44924b41a4e7743f,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
20,160,https://pokepast.es/20e0517b57993953,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
21,160,https://pokepast.es/6562f7717bbd858a,rillaboom,volcarona,dragonite,annihilape,electabuzz,kingambit
22,160,https://pokepast.es/d7ac2a7898091ce0,torkoal,annihilape,armarouge,hatterene,indeedee-female,kingambit
23,160,https://pokepast.es/5463122ad8b4477f,incineroar,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
24,160,https://pokepast.es/173e4361c39e041f,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
25,160,https://pokepast.es/57d438838b97f7d1,incineroar,whimsicott,dragonite,annihilape,archaludon,ursaluna-bloodmoon
26,160,https://pokepast.es/90a3725ef7814784,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
27,160,https://pokepast.es/76097a1c553380db,torkoal,lilligant-hisui,gallade,armarouge,hatterene,indeedee-female
28,160,https://pokepast.es/a3fdac86588b76f1,incineroar,whimsicott,dragonite,annihilape,archaludon,ursaluna-bloodmoon
29,160,https://pokepast.es/950ec2ff0ee51cc0,corviknight,tyranitar,excadrill,annihilape,indeedee-male,sneasler
30,160,https://pokepast.es/9b47fefb3e22f161,basculegion-male,kilowattrel,ninetales-alola,indeedee-male,sneasler,ursaluna-bloodmoon
31,160,https://pokepast.es/407aaa17910513c3,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
32,160,https://pokepast.es/16bad54b1d77053e,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
33,120,https://pokepast.es/de698ca93bdb9054,rillaboom,tyranitar,dragonite,maushold-family-of-four,sneasler,gholdengo
34,120,https://pokepast.es/724e4bd31322b31d,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
35,120,https://pokepast.es/93490f68cbd2d802,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
36,120,https://pokepast.es/d44e9de6222b3a73,rillaboom,volcarona,whimsicott,dragonite,electabuzz,ursaluna-bloodmoon
37,120,https://pokepast.es/36abdc20c9289264,whimsicott,dondozo,tatsugiri [droopy form],annihilape,indeedee-male,sneasler
38,120,https://pokepast.es/0d5c77649f7f081f,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
39,120,https://pokepast.es/a28b2efe5f655c74,pelipper,dragonite,annihilape,archaludon,indeedee-male,sneasler
40,120,https://pokepast.es/0f6eb0982786e037,incineroar,rillaboom,dragonite,ninetales-alola,sneasler,kingambit
41,120,https://pokepast.es/03abe06478c348a0,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
42,120,https://pokepast.es/894d341a6cd911a5,incineroar,pelipper,dragonite,archaludon,ursaluna,sinistcha
43,120,https://pokepast.es/0ea1f491b3c1fc49,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
44,120,https://pokepast.es/dcfcf269203de56c,rillaboom,arcanine-hisui,dondozo,tatsugiri-curly,annihilape,ninetales-alola
45,120,https://pokepast.es/3404da01be96b569,incineroar,meowscarada,primarina,amoonguss,kommo-o,gholdengo
46,120,https://pokepast.es/01cf164ae98e9546,incineroar,pelipper,dragonite,archaludon,ursaluna,sinistcha
47,120,https://pokepast.es/fcfa971a00f2acd1,garchomp,whimsicott,primarina,annihilape,indeedee-male,sneasler
48,120,https://pokepast.es/3baeb31c3076eda4,torkoal,lilligant-hisui,ursaluna,gallade,armarouge,indeedee-female
49,120,https://pokepast.es/b2965ac7f194bb18,incineroar,garchomp,porygon2,hydreigon,amoonguss,gholdengo
50,120,https://pokepast.es/b312fca58397d1d7,pelipper,dragonite,archaludon,sinistcha,indeedee-male,sneasler
51,120,https://pokepast.es/1e3a896c00733c24,blaziken,rillaboom,volcarona,dragonite,pikachu,kingambit
52,120,https://pokepast.es/79422b6d7b5d67b0,torkoal,ursaluna,gallade,zoroark-hisui,hatterene,indeedee-female
53,120,https://pokepast.es/ec478c0b1b792fc6,talonflame,porygon2,dragonite,primarina,annihilape,gholdengo
54,120,https://pokepast.es/de8a6937b768e0df,volcarona,murkrow,tyranitar,indeedee-male,sneasler,ursaluna-bloodmoon
55,120,https://pokepast.es/76f1c3685c24017f,pelipper,basculegion-male,archaludon,amoonguss,indeedee-male,sneasler
56,120,https://pokepast.es/945880daa42ba560,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
57,120,https://pokepast.es/44bcec903e4cf3fa,rillaboom,dragonite,sneasler,gholdengo,kingambit,cyclizar
58,120,https://pokepast.es/256e8632807c26c6,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
59,120,https://pokepast.es/5c726954f3c1513e,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
60,120,https://pokepast.es/3e93ff1e50cffbf1,typhlosion-hisui,garchomp,torkoal,jumpluff,dragonite,kingambit
61,120,https://pokepast.es/a4d26a52c6c6436c,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
62,120,https://pokepast.es/9ba8022f440e8172,talonflame,meowscarada,primarina,annihilape,maushold-family-of-four,gholdengo
63,120,https://pokepast.es/bff5a98822ff55bc,incineroar,pelipper,basculegion-male,maushold-family-of-four,archaludon,amoonguss
64,120,https://pokepast.es/388c2cd1844a4eac,pelipper,basculegion-male,dragonite,maushold-family-of-four,archaludon,kingambit
65,80,https://pokepast.es/fc3f87e622addf1d,typhlosion-hisui,talonflame,garchomp,serperior,annihilape,weezing-galar
66,80,https://pokepast.es/8994c6fd38760599,incineroar,volcarona,dragonite,indeedee-male,sneasler,kingambit
67,80,https://pokepast.es/6cfc5a5b67f04790,torkoal,maushold-family-of-four,ursaluna,gallade,hatterene,indeedee-female
68,80,https://pokepast.es/1fb34d58b57b9b89,incineroar,rillaboom,volcarona,dragonite,annihilape,ursaluna-bloodmoon
69,80,https://pokepast.es/e4eace8fa7c06475,talonflame,garchomp,tyranitar,glimmora,brambleghast,gholdengo
70,80,https://pokepast.es/abeaf0b2768ba0dd,corviknight,tyranitar,excadrill,annihilape,indeedee-male,sneasler
71,80,https://pokepast.es/8a8f811a1dbf5702,dondozo,tatsugiri-curly,annihilape,indeedee-male,sneasler,dragapult
72,80,https://pokepast.es/b863bcbcd2db70b3,incineroar,rillaboom,dragonite,electabuzz,sneasler,ursaluna-bloodmoon
73,80,https://pokepast.es/712b78e5cf62cf7d,incineroar,charizard,torkoal,jumpluff,ursaluna,bronzong
74,80,https://pokepast.es/9f303197ce885f98,incineroar,rillaboom,volcarona,gastrodon,annihilape,grimmsnarl
75,80,https://pokepast.es/9cddc77667cafedb,rillaboom,dondozo,magmar,sneasler,gholdengo,kingambit
76,80,https://pokepast.es/d883e9fa7d518aaa,pelipper,dragonite,maushold-family-of-four,archaludon,gholdengo,grimmsnarl
77,80,https://pokepast.es/e7336457ef7454fd,incineroar,pelipper,annihilape,maushold-family-of-four,archaludon,sinistcha
78,80,https://pokepast.es/03e91e1229636aa5,rillaboom,dragonite,cyclizar,sneasler,gholdengo,kingambit
79,80,https://pokepast.es/a53e090998661bc7,rillaboom,dondozo,electabuzz,sneasler,kommo-o,gholdengo
80,80,https://pokepast.es/33f0cd5e4961cd24,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
81,80,https://pokepast.es/4494b1946da8f7c8,pelipper,dragonite,maushold-family-of-four,archaludon,gholdengo,grimmsnarl
82,80,https://pokepast.es/486b7b2546f81cb8,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
83,80,https://pokepast.es/5dcfcd82936d32ed,incineroar,meowscarada,primarina,amoonguss,kommo-o,gholdengo
84,80,https://pokepast.es/bc1e88d017293d6f,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
85,80,https://pokepast.es/1798d91562fc9d1b,incineroar,torkoal,lilligant-hisui,annihilape,oranguru,ursaluna-bloodmoon
86,80,https://pokepast.es/387a7e6180286ce2,rillaboom,volcarona,dragonite,ursaluna,electabuzz,gholdengo
87,80,https://pokepast.es/bb4a3aeef82c9401,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
88,80,https://pokepast.es/8d5e82b18cc79d3c,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
89,80,https://pokepast.es/b852f60c2c8e4dc7,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
90,80,https://pokepast.es/a4a4d32359a8f77c,typhlosion-hisui,whimsicott,dragonite,electabuzz,indeedee-male,sneasler
91,80,https://pokepast.es/8cb4dacccd8ae507,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
92,80,https://pokepast.es/0d48adc9cc438e70,garchomp,murkrow,sylveon,indeedee-male,sneasler,gholdengo
93,80,https://pokepast.es/661d5620bbd90650,incineroar,gastrodon,overqwil,ursaluna-bloodmoon,gholdengo,farigiraf
94,80,https://pokepast.es/df0d2fde4cdf7d97,incineroar,talonflame,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
95,80,https://pokepast.es/d3bb690756e20540,talonflame,garchomp,tyranitar,milotic,amoonguss,gholdengo
96,80,https://pokepast.es/67b34fea4982071e,incineroar,pelipper,dragonite,archaludon,ursaluna,sinistcha
97,80,https://pokepast.es/bd369506ab37b868,hariyama,torkoal,pincurchin,annihilape,ursaluna,farigiraf
98,80,https://pokepast.es/7d7fdb55937e437c,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
99,80,https://pokepast.es/9f721d6a8efe5e8e,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
100,80,https://pokepast.es/f8842ef25bf9e857,politoed,greninja,archaludon,sinistcha,indeedee-male,sneasler
101,80,https://pokepast.es/69485188c1e5a72e,incineroar,rillaboom,volcarona,venusaur,dondozo,sneasler
102,80,https://pokepast.es/d84477920ca994da,incineroar,rillaboom,volcarona,venusaur,dondozo,sneasler
103,80,https://pokepast.es/83330276e00f5f00,tyranitar,dragonite,annihilape,armarouge,indeedee-female,ursaluna-bloodmoon
104,80,https://pokepast.es/ffc794e115657cbe,incineroar,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
105,80,https://pokepast.es/b4304991fd1bcfa0,whimsicott,samurott-hisui,annihilape,ninetales-alola,armarouge,indeedee-male
106,80,https://pokepast.es/fe93d104a16a7b91,incineroar,talonflame,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
107,80,https://pokepast.es/96ef7134d2c11942,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
108,80,https://pokepast.es/fb49a1fd9a7d891f,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
109,80,https://pokepast.es/100d4a6c25b025c3,incineroar,rillaboom,pelipper,electabuzz,baxcalibur,gholdengo
110,80,https://pokepast.es/687007a607d1af42,incineroar,rillaboom,volcarona,golduck,electabuzz,kommo-o
111,80,https://pokepast.es/00590c7442108b59,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
112,80,https://pokepast.es/a96ef2849cf4e6c1,incineroar,volcarona,porygon2,whimsicott,ursaluna,dragapult
113,80,https://pokepast.es/6984c730473ffcc0,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
114,80,https://pokepast.es/f1ae0efc738ba791,garchomp,murkrow,tyranitar,sneasler,ursaluna-bloodmoon,farigiraf
115,80,https://pokepast.es/5b300956763478b7,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
116,80,https://pokepast.es/b3728d5d41f3f9c0,incineroar,dragonite,annihilape,amoonguss,gholdengo,kingambit
117,80,https://pokepast.es/f32a6cc3e310956c,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
118,80,https://pokepast.es/64f3e26dd26bc400,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
119,80,https://pokepast.es/f6b5c919b08e1b53,rillaboom,volcarona,annihilape,ninetales-alola,sneasler,gholdengo
120,80,https://pokepast.es/d888c5b8bac5c481,pelipper,basculegion-male,dragonite,archaludon,sinistcha,kingambit
121,80,https://pokepast.es/e723e257b420d5e8,pelipper,dragonite,annihilape,archaludon,ursaluna,gholdengo
122,80,https://pokepast.es/ff5b3fca561aad0d,incineroar,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
123,80,https://pokepast.es/ccd267cce4613faf,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
124,80,https://pokepast.es/d5e3c21a5f54bd03,torkoal,ursaluna,zoroark-hisui,armarouge,hatterene,indeedee-female
125,80,https://pokepast.es/7cab81a1d78fe758,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
126,80,https://pokepast.es/da71fa1bc360e112,pelipper,maushold-family-of-four,archaludon,indeedee-male,sneasler,gholdengo
127,80,https://pokepast.es/d12d3a8224b4f17b,whimsicott,dondozo,tatsugiri-curly,indeedee-male,sneasler,ursaluna-bloodmoon
128,80,https://pokepast.es/13254a2b91254709,dragonite,annihilape,magmar,ninetales-alola,ursaluna-bloodmoon,gholdengo
