Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
132,60,https://pokepast.es/102e204e9a753413,talonflame,dondozo,tatsugiri-curly,maushold-family-of-four,armarouge,indeedee-female
133,60,https://pokepast.es/cf70089a3e33ae40,incineroar,murkrow,pelipper,archaludon,amoonguss,ursaluna-bloodmoon
134,60,https://pokepast.es/e0336c370e2675a9,decidueye-hisui,torkoal,ursaluna,gallade,hatterene,indeedee-female
135,60,https://pokepast.es/d10f466e727ab035,porygon2,amoonguss,sneasler,ursaluna-bloodmoon,dragapult,kingambit
136,60,https://pokepast.es/74e7ddfa37516d30,torkoal,annihilape,ursaluna,gallade,armarouge,indeedee-female
137,60,https://pokepast.es/3681126a4ab1a6c5,rillaboom,salamence,basculegion-male,clefable,sneasler,kingambit
138,60,https://pokepast.es/fef10cc29499b824,torkoal,lilligant-hisui,mimikyu,baxcalibur,armarouge,indeedee-female
139,60,https://pokepast.es/712540a742698088,rillaboom,volcarona,murkrow,smeargle,gholdengo,dragapult
140,60,https://pokepast.es/a29fad931033ff58,talonflame,dondozo,tatsugiri-curly,sneasler,gholdengo,kingambit
141,60,https://pokepast.es/7bd76bd598d73cdf,rillaboom,arcanine-hisui,basculegion-male,clefable,sneasler,ursaluna-bloodmoon
142,60,https://pokepast.es/daaa6e9639aed50c,rillaboom,primarina,electabuzz,sneasler,dragapult,kingambit
143,60,https://pokepast.es/289efd461bdb8418,incineroar,typhlosion-hisui,porygon2,ursaluna,amoonguss,gholdengo
144,60,https://pokepast.es/f5fe60019ba82884,talonflame,dondozo,tatsugiri-curly,pawmot,glimmora,gholdengo
145,60,https://pokepast.es/d1af24d4100a60cd,salamence,pelipper,basculegion-male,maushold-family-of-four,archaludon,amoonguss
146,60,https://pokepast.es/64513342456d19bf,rillaboom,dragonite,primarina,electabuzz,sneasler,kingambit
147,60,https://pokepast.es/a624e61b6e6104f4,blaziken,rillaboom,maushold-family-of-four,electabuzz,gholdengo,kingambit
148,60,https://pokepast.es/dff748e81b4be708,rillaboom,volcarona,primarina,electabuzz,sneasler,kingambit
149,60,https://pokepast.es/57730a2fc2c2e1c4,incineroar,basculegion-male,pelipper,maushold-family-of-four,archaludon,amoonguss
150,60,https://pokepast.es/4c4e57054f59b54a,talonflame,decidueye-hisui,porygon2,primarina,ursaluna,gholdengo
151,60,https://pokepast.es/50c9573e6e95c2ae,rillaboom,volcarona,primarina,electabuzz,sneasler,dragapult
152,60,https://pokepast.es/3f8dc1d941998f32,volcarona,gothitelle,blastoise,amoonguss,ursaluna-bloodmoon,kingambit
153,60,https://pokepast.es/c5fa158e2688ab4a,rillaboom,tauros [paldean form - blaze breed],whimsicott,basculegion-male,ursaluna-bloodmoon,gholdengo
154,60,https://pokepast.es/95f2a2e4e1a8aa45,incineroar,garchomp,whimsicott,dragonite,amoonguss,gholdengo
155,60,https://pokepast.es/5ef3b2727e61f213,rillaboom,talonflame,persian-alola,primarina,kommo-o,gholdengo
156,60,https://pokepast.es/fc3694985aed665c,incineroar,garchomp,pelipper,basculegion-male,archaludon,amoonguss
157,60,https://pokepast.es/7b9f50db5386dfa0,incineroar,pelipper,basculegion-male,maushold-family-of-four,archaludon,amoonguss
158,60,https://pokepast.es/b6121f11132a3b54,incineroar,rillaboom,whimsicott,primarina,annihilape,gholdengo
159,60,https://pokepast.es/71dc3989d7a3f553,incineroar,volcarona,whimsicott,ursaluna-bloodmoon,dragapult,farigiraf
160,60,https://pokepast.es/6b9af3463b5dcd21,incineroar,rillaboom,tauros-paldea-aqua-breed,whimsicott,glimmora,ursaluna-bloodmoon
161,60,https://pokepast.es/64f331b5603142ab,incineroar,primarina,ursaluna,sinistcha,kommo-o,gholdengo
162,60,https://pokepast.es/b64293beca5b8631,garchomp,pelipper,mienshao,archaludon,amoonguss,gholdengo
163,60,https://pokepast.es/5c8892fe9b68639e,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
164,60,https://pokepast.es/b34dd97e099f04a1,typhlosion-hisui,rillaboom,tauros-paldea-aqua-breed,whimsicott,ursaluna-bloodmoon,farigiraf
165,60,https://pokepast.es/85742f25fb286db1,talonflame,garchomp,primarina,archaludon,vivillon,kingambit
166,60,https://pokepast.es/e686cba505c219ae,torkoal,lilligant-hisui,primarina,gallade,hatterene,indeedee-female
167,60,https://pokepast.es/171c80f35534ded3,rillaboom,salamence,primarina,electabuzz,sneasler,kingambit
168,60,https://pokepast.es/468b4c288b411cf6,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
169,60,https://pokepast.es/f8fb4afd12708afa,incineroar,garchomp,porygon2,primarina,vivillon,gholdengo
170,60,https://pokepast.es/80a57837af9ec866,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
171,60,https://pokepast.es/84a9beb6fcfd6ac0,talonflame,garchomp,slaking,weezing,indeedee-male,sneasler
172,60,https://pokepast.es/6cc96578c920fb34,garchomp,murkrow,tyranitar,amoonguss,gholdengo,farigiraf
173,60,https://pokepast.es/d68e05f9c3c79662,rillaboom,politoed,flamigo,archaludon,amoonguss,sneasler
174,60,https://pokepast.es/7b7ef827c62256f3,talonflame,garchomp,tyranitar,dragonite,primarina,gholdengo
175,60,https://pokepast.es/5a322cf7dd38cbb0,incineroar,rillaboom,whimsicott,primarina,annihilape,gholdengo
176,60,https://pokepast.es/cdbd0e10b092d585,talonflame,dragonite,dondozo,tatsugiri-curly,glimmora,gholdengo
177,60,https://pokepast.es/752af5320c9bc531,rillaboom,dondozo,magmar,sneasler,dragapult,kingambit
178,60,https://pokepast.es/a29e53613183f550,incineroar,pelipper,basculegion-male,archaludon,amoonguss,kingambit
179,60,https://pokepast.es/92de6a78755db45d,rillaboom,salamence,primarina,electabuzz,sneasler,kingambit
180,60,https://pokepast.es/4e2e0e4dedfa6e73,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
181,60,https://pokepast.es/860ecec68693bf78,pelipper,basculegion-male,tsareena,archaludon,gallade,amoonguss
182,60,https://pokepast.es/173b82028030edb1,incineroar,rillaboom,volcarona,basculegion-male,clefable,kingambit
183,60,https://pokepast.es/7aaeaaaa3349f665,murkrow,dragonite,dondozo,tatsugiri-curly,pawmot,gholdengo
184,60,https://pokepast.es/3e660fb6c9161e1e,rillaboom,volcarona,primarina,electabuzz,sneasler,kingambit
185,60,https://pokepast.es/b473f9c9a981d2a9,incineroar,porygon2,pelipper,archaludon,ursaluna,amoonguss
186,60,https://pokepast.es/282115b1f5ce13f1,incineroar,garchomp,whimsicott,dragonite,amoonguss,gholdengo
187,60,https://pokepast.es/d57242792aef991a,incineroar,rillaboom,pelipper,basculegion-male,annihilape,archaludon
188,60,https://pokepast.es/8cfdf0e70e54b586,dragonite,dondozo,tatsugiri [stretchy form],archaludon,vivillon,kingambit
189,60,https://pokepast.es/ffdb70acd4ee9995,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
190,60,https://pokepast.es/993b5a7d30a77e3d,talonflame,garchomp,decidueye-hisui,tyranitar,primarina,gholdengo
191,60,https://pokepast.es/df280c02ca7d28c1,torkoal,annihilape,ursaluna,gallade,armarouge,indeedee-female
192,60,https://pokepast.es/a7183793ba13acf1,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
193,60,https://pokepast.es/7f4eb045a35fe06c,rillaboom,primarina,electabuzz,sneasler,dragapult,kingambit
194,60,https://pokepast.es/dc986e7625a429a9,murkrow,dondozo,tatsugiri-curly,archaludon,sneasler,gholdengo
195,60,https://pokepast.es/e1d7d7ee6b9a7f6d,talonflame,garchomp,tyranitar,primarina,amoonguss,gholdengo
196,60,https://pokepast.es/57823171fb3a194c,decidueye-hisui,meowscarada,primarina,sylveon,indeedee-male,sneasler
197,60,https://pokepast.es/461dd96ceaf7ae78,rillaboom,dondozo,tatsugiri-curly,annihilape,glimmora,kingambit
198,60,https://pokepast.es/74ad0005b7d997e5,whimsicott,basculegion-male,maushold-family-of-four,delphox,indeedee-male,sneasler
199,60,https://pokepast.es/10123e4fdcfd069e,talonflame,decidueye-hisui,tyranitar,primarina,ursaluna-bloodmoon,kingambit
200,60,https://pokepast.es/b5a9ee1014162dd6,talonflame,dondozo,tatsugiri-curly,weezing-galar,pawmot,gholdengo
201,60,https://pokepast.es/64a4fb017087f058,rillaboom,volcarona,primarina,sneasler,dragapult,kingambit
202,60,https://pokepast.es/84f9512071b99b50,incineroar,porygon2,pelipper,ursaluna,amoonguss,gholdengo
203,60,https://pokepast.es/fd2fa18cbb2de4c9,pelipper,basculegion-male,annihilape,maushold-family-of-four,archaludon,amoonguss
204,60,https://pokepast.es/2241141787c67d4b,talonflame,dondozo,tatsugiri-curly,weezing-galar,pawmot,gholdengo
205,60,https://pokepast.es/edd358b4101b0281,rillaboom,primarina,electabuzz,sneasler,dragapult,kingambit
206,60,https://pokepast.es/7ed75ad15d512bd7,incineroar,garchomp,porygon2,primarina,vivillon,gholdengo
207,60,https://pokepast.es/90bd21b9eb38ea6c,rillaboom,salamence,primarina,electabuzz,sneasler,kingambit
208,60,https://pokepast.es/6944aec221f2f792,pelipper,basculegion-male,maushold-family-of-four,archaludon,amoonguss,kingambit
209,60,https://pokepast.es/73fb0a8f1324ec62,rillaboom,salamence,primarina,electabuzz,sneasler,kingambit
210,60,https://pokepast.es/902fb81e2f37927f,incineroar,garchomp,porygon2,primarina,vivillon,gholdengo
211,60,https://pokepast.es/a1ec0fbbfb6c21c0,torkoal,lilligant-hisui,ursaluna,hatterene,indeedee-female,malamar
212,60,https://pokepast.es/5b78cc568a3c8550,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
213,60,https://pokepast.es/232d092c8a605dc3,dragonite,dondozo,tatsugiri-curly,annihilape,clefable,kingambit
214,60,https://pokepast.es/625147e97df2f800,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
215,60,https://pokepast.es/a82fd8433c5cbe38,rillaboom,primarina,electabuzz,sneasler,dragapult,kingambit
216,60,https://pokepast.es/ed3875772b0cac5f,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
217,60,https://pokepast.es/0d8ad5d245fcb3bb,tyranitar,lycanroc [midday form],gastrodon,annihilape,indeedee-male,gholdengo
218,60,https://pokepast.es/13ada2888037bdf1,incineroar,garchomp,dragonite,pelipper,archaludon,electabuzz
219,60,https://pokepast.es/94055a9ea59d8e78,typhlosion-hisui,whimsicott,indeedee-female,sneasler,ursaluna-bloodmoon,dragapult
220,60,https://pokepast.es/b1d289c193cf15df,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
221,60,https://pokepast.es/47353e3f4b29b915,incineroar,rillaboom,amoonguss,ursaluna-bloodmoon,dusclops,kingambit
222,60,https://pokepast.es/d5f696a8e8843daa,incineroar,garchomp,porygon2,primarina,vivillon,gholdengo
223,60,https://pokepast.es/222a04ced7942311,incineroar,garchomp,whimsicott,dragonite,amoonguss,gholdengo
224,60,https://pokepast.es/b2d55e1adf078973,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
225,60,https://pokepast.es/e953a641b8415ee9,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
226,60,https://pokepast.es/0a79179a0b2a95c1,rillaboom,primarina,electabuzz,sneasler,dragapult,kingambit
227,60,https://pokepast.es/64d9eec04a7f14ca,rillaboom,pelipper,annihilape,maushold-family-of-four,overqwil,archaludon
228,60,https://pokepast.es/539af92aba5f3c79,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
229,60,https://pokepast.es/341e467d4df04267,rillaboom,volcarona,primarina,electabuzz,sneasler,kingambit
230,60,https://pokepast.es/a8381448453d7273,incineroar,basculegion-male,pelipper,archaludon,amoonguss,gholdengo
231,60,https://pokepast.es/b7b1378405cf0e07,volcarona,tyranitar,primarina,electabuzz,altaria,sneasler
232,60,https://pokepast.es/9e607b1c75f50e33,rillaboom,primarina,electabuzz,sneasler,dragapult,kingambit
233,60,https://pokepast.es/59409e7ba8d21256,incineroar,volcarona,milotic,ninetales-alola,amoonguss,kingambit
234,60,https://pokepast.es/2e67582b35888406,incineroar,primarina,gothitelle,ribombee,ursaluna-bloodmoon,gholdengo
