Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
23,125,https://pokepast.es/aa3092baeea033d9,ceruledge,dragonite,electabuzz,ninetales-alola,sneasler,kingambit
24,125,https://pokepast.es/694853c25487f507,typhlosion-hisui,rillaboom,whimsicott,sneasler,ursaluna-bloodmoon,farigiraf
25,125,https://pokepast.es/30b950a2e6477ea1,incineroar,pelipper,basculegion-male,archaludon,amoonguss,sneasler
26,125,https://pokepast.es/ad23d5646bea8714,incineroar,porygon2,dragonite,amoonguss,sneasler,gholdengo
27,125,https://pokepast.es/6e24d6fcffe6d2e6,pelipper,basculegion-male,archaludon,amoonguss,sneasler,kingambit
28,125,https://pokepast.es/6a9f752ea3b926c0,incineroar,porygon2,ursaluna,amoonguss,vivillon,gholdengo
29,125,https://pokepast.es/5ece2ba0369a67f8,incineroar,whimsicott,dragonite,annihilape,archaludon,ursaluna-bloodmoon
30,125,https://pokepast.es/b5b7f3b091b3c898,incineroar,garchomp,porygon2,amoonguss,sneasler,gholdengo
31,125,https://pokepast.es/a98a1fd516afa6b4,typhlosion-hisui,rillaboom,dragonite,ninetales-alola,indeedee-female,sneasler
32,125,https://pokepast.es/e3fea7f09d49f38c,volcarona,corviknight,tyranitar,primarina,sinistcha,kommo-o
33,100,https://pokepast.es/e8d66b1690fa2177,dragonite,dondozo,tatsugiri-curly,annihilape,ninetales-alola,gholdengo
34,100,https://pokepast.es/69ac384e57c4b317,rillaboom,murkrow,pelipper,archaludon,baxcalibur,kingambit
35,100,https://pokepast.es/cbb5302ff62809e6,incineroar,porygon2,ursaluna,amoonguss,vivillon,gholdengo
36,100,https://pokepast.es/096abdf51726c8ba,arcanine,dragonite,primarina,annihilape,ninetales-alola,gholdengo
37,100,https://pokepast.es/7d8d6c246d719c60,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
38,100,https://pokepast.es/84fd058bd6c7e737,incineroar,ursaluna,clefable,sinistcha,sneasler,kommo-o
39,100,https://pokepast.es/e6263da8b7a67b52,ursaluna,abomasnow,armarouge,indeedee-female,sneasler,dragapult
40,100,https://pokepast.es/8029294ae30d52ff,incineroar,dondozo,ninetales-alola,sneasler,garganacl,gholdengo
41,100,https://pokepast.es/757a12605a409405,rillaboom,annihilape,magmar,weavile,ursaluna-bloodmoon,gholdengo
42,100,https://pokepast.es/f60db8646aab838e,talonflame,dondozo,tatsugiri-curly,indeedee-male,sneasler,ursaluna-bloodmoon
43,100,https://pokepast.es/a182b49ea1604b27,incineroar,dragonite,amoonguss,hydreigon,sneasler,gholdengo
44,100,https://pokepast.es/5014d4fab307b8b5,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
45,100,https://pokepast.es/f85de8a9f2c30e72,rillaboom,dragonite,magmar,ninetales-alola,sneasler,gholdengo
46,100,https://pokepast.es/81d2ad1763059c68,incineroar,porygon2,pelipper,basculegion-male,archaludon,amoonguss
47,100,https://pokepast.es/559fbf0a2319b971,pelipper,basculegion-male,archaludon,amoonguss,indeedee-male,sneasler
48,100,https://pokepast.es/3e15e19e6e229170,incineroar,porygon2,mienshao,ursaluna,amoonguss,gholdengo
49,100,https://pokepast.es/ec483753178b8ff6,incineroar,charizard,torkoal,jumpluff,ursaluna,bronzong
50,100,https://pokepast.es/6c907dcf008644ad,talonflame,garchomp,glimmora,sylveon,sneasler,gholdengo
51,100,https://pokepast.es/5ecea4b6f8bd588e,incineroar,porygon2,ursaluna,amoonguss,sneasler,gholdengo
52,100,https://pokepast.es/f4797c4b91d06e3d,rillaboom,arcanine-hisui,whimsicott,annihilape,electabuzz,ursaluna-bloodmoon
53,100,https://pokepast.es/ae19c6bbb2547f69,typhlosion-hisui,whimsicott,dragonite,indeedee-male,sneasler,ursaluna-bloodmoon
54,100,https://pokepast.es/600790045b539b1b,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
55,100,https://pokepast.es/5d2683b7f06f3090,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
56,100,https://pokepast.es/b150f08a1263fe0a,incineroar,tyranitar,excadrill,kilowattrel,amoonguss,kommo-o
57,100,https://pokepast.es/563e1a06e4a68e38,typhlosion-hisui,whimsicott,smeargle,ursaluna-bloodmoon,dragapult,kingambit
58,100,https://pokepast.es/3ddcea585a1b8323,pelipper,basculegion-male,annihilape,maushold-family-of-four,archaludon,amoonguss
59,100,https://pokepast.es/1d5e68dc17f6db17,talonflame,dragonite,annihilape,maushold-family-of-four,sylveon,gholdengo
60,100,https://pokepast.es/d2a4926f4d1d2c47,rillaboom,dondozo,tatsugiri-curly,sneasler,gholdengo,dragapult
61,100,https://pokepast.es/f6b86b82cf708f2c,pelipper,basculegion-male,archaludon,weavile,amoonguss,gholdengo
62,100,https://pokepast.es/dca46bfa7ba76c70,rillaboom,garchomp,annihilape,magmar,weavile,gholdengo
63,100,https://pokepast.es/82cba45e96ddeaea,pelipper,basculegion-male,archaludon,amoonguss,sneasler,gholdengo
64,100,https://pokepast.es/b049edfac468d285,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
65,80,https://pokepast.es/cb8df31c95eeb8c6,arcanine,samurott-hisui,sinistcha,ninetales-alola,sneasler,kommo-o
66,80,https://pokepast.es/9a748694af087c35,volcarona,salamence,primarina,sneasler,gholdengo,kingambit
67,80,https://pokepast.es/59a04f231811fbc1,talonflame,dragonite,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
68,80,https://pokepast.es/d5ec847cb46a321f,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
69,80,https://pokepast.es/6089f94b5cf80de0,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
70,80,https://pokepast.es/b6b6d9af60a2334a,volcarona,dragonite,annihilape,ursaluna-bloodmoon,gholdengo,grimmsnarl
71,80,https://pokepast.es/302ed46b58bbe131,incineroar,rillaboom,volcarona,salamence,palafin,sneasler
72,80,https://pokepast.es/d80030062ca6f8b1,rillaboom,primarina,magmar,sneasler,ursaluna-bloodmoon,kingambit
73,80,https://pokepast.es/3e061cbb141d061e,incineroar,rillaboom,pelipper,basculegion-male,archaludon,sneasler
74,80,https://pokepast.es/612c9c274224a01f,dondozo,tatsugiri-curly,cyclizar,pawmot,zoroark-hisui,grimmsnarl
75,80,https://pokepast.es/f497e68781ab2e9a,charizard,torkoal,lilligant-hisui,zoroark-hisui,ursaluna-bloodmoon,farigiraf
76,80,https://pokepast.es/b440cee03c6e7e7c,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
77,80,https://pokepast.es/9f3f94ae0a760f91,charizard,torkoal,porygon2,dragonite,ursaluna,gholdengo
78,80,https://pokepast.es/d4b9cdd9b7042462,incineroar,porygon2,ursaluna,amoonguss,sneasler,gholdengo
79,80,https://pokepast.es/c2d552118bc83194,incineroar,rillaboom,volcarona,electabuzz,gardevoir,sneasler
80,80,https://pokepast.es/1635cb1dd9531d3d,talonflame,archaludon,indeedee-female,sneasler,ursaluna-bloodmoon,gholdengo
81,80,https://pokepast.es/71a918b5099e121c,pelipper,basculegion-male,archaludon,amoonguss,sneasler,kingambit
82,80,https://pokepast.es/b82c6dd02db05523,garchomp,volcarona,corviknight,ninetales-alola,sneasler,kingambit
83,80,https://pokepast.es/8a66a92782e31c41,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
84,80,https://pokepast.es/23eb5d51808ccb31,pelipper,basculegion-male,dragonite,archaludon,ursaluna,sinistcha
85,80,https://pokepast.es/7b9ef58013aa1ef3,incineroar,porygon2,ursaluna,amoonguss,vivillon,gholdengo
86,80,https://pokepast.es/50adc290d9a49082,garchomp,whimsicott,clefairy,hydreigon,sneasler,gholdengo
87,80,https://pokepast.es/7d7fff05b631f446,pelipper,basculegion-male,archaludon,amoonguss,sneasler,gholdengo
88,80,https://pokepast.es/cf249d22578ab108,incineroar,garchomp,whimsicott,dragonite,clefairy,gholdengo
89,80,https://pokepast.es/86827ba9fca4ad21,incineroar,porygon2,pelipper,archaludon,ursaluna,vivillon
90,80,https://pokepast.es/0c2a53b9c94c2993,talonflame,archaludon,indeedee-female,sneasler,ursaluna-bloodmoon,gholdengo
91,80,https://pokepast.es/0f94d742df31b448,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
92,80,https://pokepast.es/93ed83737dade0a8,incineroar,dragonite,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
93,80,https://pokepast.es/fbbb0faef19670c7,pelipper,basculegion-male,archaludon,weavile,amoonguss,gholdengo
94,80,https://pokepast.es/6bcac705bdba4475,basculegion-male,dragonite,annihilape,maushold-family-of-four,klefki,ursaluna-bloodmoon
95,80,https://pokepast.es/baf4211f6e91b8e0,incineroar,tyranitar,excadrill,kilowattrel,amoonguss,kommo-o
96,80,https://pokepast.es/4bddc70b4bdb842d,incineroar,zoroark-hisui,malamar,toxtricity [amped form],noivern,kommo-o
97,80,https://pokepast.es/ceb27265d7c0655b,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
98,80,https://pokepast.es/6d4aa51052876f76,garchomp,corviknight,tyranitar,kilowattrel,gholdengo,dragapult
99,80,https://pokepast.es/475a7b098c87b0af,volcarona,dragonite,dondozo,archaludon,ursaluna-bloodmoon,gholdengo
100,80,https://pokepast.es/483e04c7a62831eb,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
101,80,https://pokepast.es/6d8c58a93c400d83,incineroar,rillaboom,dragonite,clefable,sneasler,gholdengo
102,80,https://pokepast.es/5b2dabdce4a42ec8,torkoal,lilligant-hisui,ursaluna,armarouge,hatterene,indeedee-female
103,80,https://pokepast.es/faef60a7051e44ca,rillaboom,ceruledge,dragonite,gastrodon,sneasler,kingambit
104,80,https://pokepast.es/3965322e7fe3b0af,rillaboom,ceruledge,corviknight,dondozo,ninetales-alola,sneasler
105,80,https://pokepast.es/02339a0798f73a51,rillaboom,volcarona,basculegion-male,dragonite,annihilape,kingambit
106,80,https://pokepast.es/9fba976eaec2037b,pelipper,basculegion-male,annihilape,archaludon,greninja,amoonguss
107,80,https://pokepast.es/68afdab7e40521af,pelipper,basculegion-male,annihilape,archaludon,greninja,amoonguss
108,80,https://pokepast.es/4367ec97f3f3d937,rillaboom,dondozo,electabuzz,sneasler,kommo-o,gholdengo
109,80,https://pokepast.es/cf5ff83035762396,rillaboom,volcarona,dragonite,electabuzz,ninetales-alola,sneasler
110,80,https://pokepast.es/bcf016cf9c54fec6,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
111,80,https://pokepast.es/50871c50552287bc,incineroar,porygon2,dragonite,primarina,amoonguss,gholdengo
112,80,https://pokepast.es/0ab2b652f0e345f1,rillaboom,dragonite,dondozo,annihilape,magmar,gholdengo
113,80,https://pokepast.es/d9474b88426f8ab3,incineroar,rillaboom,dragonite,annihilape,electabuzz,gholdengo
114,80,https://pokepast.es/24ca30368eeec024,torkoal,lilligant-hisui,ursaluna,gallade,armarouge,indeedee-female
115,80,https://pokepast.es/701341d36663d60d,ceruledge,tauros-paldea-aqua-breed,whimsicott,baxcalibur,ursaluna-bloodmoon,gholdengo
116,80,https://pokepast.es/1e65a9611642ed49,typhlosion-hisui,whimsicott,dragonite,indeedee-male,sneasler,ursaluna-bloodmoon
117,80,https://pokepast.es/a3b78e01c6a5047a,incineroar,ursaluna,amoonguss,armarouge,indeedee-female,sneasler
118,80,https://pokepast.es/0b842b81afc2b00f,incineroar,pelipper,basculegion-male,archaludon,amoonguss,sneasler
119,80,https://pokepast.es/3782bddbb498d81e,rillaboom,talonflame,pelipper,kingdra,clefable,gholdengo
120,80,https://pokepast.es/9cb7791fe3a9dd0a,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
121,80,https://pokepast.es/c2772375d9f6a72d,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
122,80,https://pokepast.es/a62171ad5bd6b2de,incineroar,rillaboom,dragonite,annihilape,maushold-family-of-four,klefki
123,80,https://pokepast.es/bc07a70afa9e00df,rillaboom,dragonite,primarina,sneasler,gholdengo,kingambit
124,80,https://pokepast.es/680e7212de0d5459,incineroar,rillaboom,dragonite,dondozo,sneasler,gholdengo
125,80,https://pokepast.es/1ed5b22c2c24024a,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
126,80,https://pokepast.es/48214873e7369207,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
127,80,https://pokepast.es/d99949ba915c970a,rillaboom,dragonite,dondozo,magmar,sneasler,kingambit
128,80,https://pokepast.es/c10bf7a5394b0a3a,torkoal,lilligant-hisui,gallade,armarouge,indeedee-female,kingambit
129,60,https://pokepast.es/176164020cf9739f,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
130,60,https://pokepast.es/cf8dc4155fceb83f,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
131,60,https://pokepast.es/d08a0afcd943f5f8,porygon2,primarina,pelipper,archaludon,ursaluna,grimmsnarl
132,60,https://pokepast.es/c862399398e36103,dragonite,pelipper,archaludon,ursaluna,electabuzz,sinistcha
133,60,https://pokepast.es/c2e117c16776dbb7,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
134,60,https://pokepast.es/3be4df5d6969b860,dragonite,samurott-hisui,magmar,ninetales-alola,sneasler,gholdengo
135,60,https://pokepast.es/98866383dd02436e,incineroar,rillaboom,dragonite,annihilape,electabuzz,gholdengo
136,60,https://pokepast.es/f21fb37419adcd4a,rillaboom,primarina,gothitelle,kommo-o,gholdengo,kingambit
137,60,https://pokepast.es/048d5a138af0fb3d,rillaboom,volcarona,basculegion-male,dragonite,sneasler,kingambit
138,60,https://pokepast.es/344cf2a46e2d491a,dragonite,pelipper,archaludon,ursaluna,electabuzz,sinistcha
139,60,https://pokepast.es/470f4585181cc49f,incineroar,garchomp,dragonite,ninetales-alola,amoonguss,kingambit
140,60,https://pokepast.es/da3e1266dc65c35d,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo,dragapult,farigiraf
141,60,https://pokepast.es/dd492686899d8c21,incineroar,tyranitar,excadrill,kilowattrel,amoonguss,kommo-o
142,60,https://pokepast.es/303bb12e3b1c5ff2,pelipper,basculegion-male,archaludon,amoonguss,indeedee-male,sneasler
143,60,https://pokepast.es/898e7f301b4ed3c3,rillaboom,basculegion-male,pelipper,archaludon,sneasler,gholdengo
144,60,https://pokepast.es/53293027597a7798,rillaboom,volcarona,palafin,sneasler,dragapult,kingambit
145,60,https://pokepast.es/f894f591380fad0c,incineroar,tyranitar,excadrill,kilowattrel,amoonguss,kommo-o
146,60,https://pokepast.es/dedc3854b22f8953,rillaboom,volcarona,basculegion-male,baxcalibur,sneasler,kingambit
147,60,https://pokepast.es/c508321e0c70826a,incineroar,annihilape,klefki,sinistcha,ninetales-alola,ursaluna-bloodmoon
148,60,https://pokepast.es/198c752bde4c067d,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
149,60,https://pokepast.es/729ffed774c67292,tauros-paldea-aqua-breed,ursaluna,sinistcha,ninetales-alola,sneasler,kingambit
150,60,https://pokepast.es/731425fdc957c303,porygon2,annihilape,archaludon,ursaluna,weavile,grimmsnarl
151,60,https://pokepast.es/d0c74a9f98a975e2,incineroar,pelipper,basculegion-male,archaludon,sneasler,ursaluna-bloodmoon
152,60,https://pokepast.es/ebcdbd99cd29c2bf,rillaboom,volcarona,dragonite,dondozo,tatsugiri [droopy form],annihilape
153,60,https://pokepast.es/4337a27c3758b187,salamence,tyranitar,excadrill,primarina,magmar,sinistcha
154,60,https://pokepast.es/ccd87ffbe4cbf1c0,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
155,60,https://pokepast.es/898df3f719ce6e77,talonflame,dragonite,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
156,60,https://pokepast.es/30f40f25cebfd864,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
157,60,https://pokepast.es/073f2c97424352ae,talonflame,tyranitar,excadrill,weezing-galar,staraptor,kommo-o
158,60,https://pokepast.es/1f405d2c48d68167,garchomp,corviknight,tyranitar,indeedee-male,sneasler,dragapult
159,60,https://pokepast.es/8c5305a3adb7a36c,volcarona,annihilape,electabuzz,sinistcha,ursaluna-bloodmoon,grimmsnarl
160,60,https://pokepast.es/5ebdf1c7aa9595df,torkoal,gallade,hatterene,indeedee-female,sneasler,farigiraf
161,60,https://pokepast.es/6da25fcb2691773a,incineroar,pelipper,basculegion-male,maushold-family-of-four,archaludon,amoonguss
162,60,https://pokepast.es/f144f0ea95092b84,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
163,60,https://pokepast.es/f83591aad09af4c1,arcanine-hisui,tyranitar,dragonite,sneasler,ursaluna-bloodmoon,farigiraf
164,60,https://pokepast.es/91f57e873286c5b0,incineroar,dragonite,pelipper,archaludon,ursaluna,sinistcha
165,60,https://pokepast.es/47ef0ad6c4340cc1,pelipper,basculegion-male,archaludon,amoonguss,sneasler,gholdengo
166,60,https://pokepast.es/3ceda4a7c5f566ab,garchomp,porygon2,annihilape,amoonguss,sneasler,gholdengo
167,60,https://pokepast.es/271c420f937b1d3d,whimsicott,dragonite,magmar,sneasler,ursaluna-bloodmoon,kingambit
168,60,https://pokepast.es/b58376e285701c97,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
169,60,https://pokepast.es/3294e192979cf5f7,typhlosion-hisui,whimsicott,dragonite,annihilape,indeedee-female,sneasler
170,60,https://pokepast.es/af284f0177d2103f,dondozo,sinistcha,kommo-o,ursaluna-bloodmoon,gholdengo,grimmsnarl
171,60,https://pokepast.es/7f04d2a431ab141e,rillaboom,basculegion-male,electabuzz,baxcalibur,sneasler,kingambit
172,60,https://pokepast.es/733f9dae2085f06a,incineroar,pelipper,basculegion-male,archaludon,comfey,kingambit
173,60,https://pokepast.es/5cf95b0ca4d76881,rillaboom,dragonite,magmar,ninetales-alola,sneasler,ursaluna-bloodmoon
174,60,https://pokepast.es/25af5c11845410ca,rillaboom,pelipper,basculegion-male,archaludon,electabuzz,gholdengo
175,60,https://pokepast.es/26d1ce4ddf5441d6,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
176,60,https://pokepast.es/35f2bcca3b55386c,arcanine-hisui,talonflame,garchomp,tyranitar,sinistcha,gholdengo
177,60,https://pokepast.es/04f9308601e2f036,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
178,60,https://pokepast.es/01d9cf702cae3a8e,meowscarada,tauros [paldean form - blaze breed],primarina,scyther,sylveon,snorlax
179,60,https://pokepast.es/41b2fa23cf728e75,primarina,pelipper,maushold-family-of-four,archaludon,sneasler,gholdengo
180,60,https://pokepast.es/029c088c50ad7c60,incineroar,tyranitar,porygon2,primarina,ursaluna,amoonguss
181,60,https://pokepast.es/a2ac8a6e98c8ddb9,tyranitar,whimsicott,dragonite,annihilape,archaludon,gholdengo
182,60,https://pokepast.es/5cbdf4be6e823664,ursaluna,mimikyu,amoonguss,hatterene,indeedee-female,sneasler
183,60,https://pokepast.es/d242cbaa30108696,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
184,60,https://pokepast.es/926f95562b250a4e,incineroar,garchomp,porygon2,primarina,vivillon,gholdengo
185,60,https://pokepast.es/e8c3df4ea5e3451c,typhlosion-hisui,talonflame,primarina,annihilape,ninetales-alola,farigiraf
186,60,https://pokepast.es/27f17929c65f5c06,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
187,60,https://pokepast.es/70f16dfab22cc187,volcarona,dondozo,tatsugiri-curly,sneasler,gholdengo,grimmsnarl
188,60,https://pokepast.es/92c58bc81bc08995,pelipper,annihilape,archaludon,beartic,greninja,amoonguss
189,60,https://pokepast.es/c56a1701b74ed950,rillaboom,pelipper,basculegion-male,archaludon,sneasler,gholdengo
190,60,https://pokepast.es/c093c00ab698d8fe,pelipper,basculegion-male,archaludon,weavile,amoonguss,gholdengo
191,60,https://pokepast.es/9260ac214c3520db,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
192,60,https://pokepast.es/c576b7fb6db2ba95,murkrow,archaludon,delphox,indeedee-male,sneasler,?
193,60,https://pokepast.es/d8a2e6c77c26f2b2,garchomp,rotom [heat rotom],murkrow,gastrodon,sneasler,gholdengo
194,60,https://pokepast.es/b407d30dc3f404c6,incineroar,dondozo,tatsugiri-curly,ursaluna-bloodmoon,gholdengo,grimmsnarl
195,60,https://pokepast.es/4b9f1e9acfece98e,incineroar,rillaboom,electabuzz,noivern,inteleon,kingambit
196,60,https://pokepast.es/ee2228b7c82b2da7,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
197,60,https://pokepast.es/b6b7bab609a3cd6b,typhlosion-hisui,decidueye-hisui,whimsicott,indeedee-male,sneasler,dragapult
198,60,https://pokepast.es/df3049bfb5b2c474,volcarona,dragonite,annihilape,sinistcha,ninetales-alola,ursaluna-bloodmoon
199,60,https://pokepast.es/6e46f20204049f24,typhlosion-hisui,rillaboom,primarina,annihilape,maushold-family-of-four,ninetales-alola
200,60,https://pokepast.es/d947a43445b81971,pelipper,dondozo,tatsugiri-curly,archaludon,indeedee-male,sneasler
201,60,https://pokepast.es/0bf5a632601f71b3,incineroar,rillaboom,dragonite,annihilape,electabuzz,gholdengo
202,60,https://pokepast.es/3889f50c561eebad,whimsicott,basculegion-male,ursaluna,zoroark-hisui,armarouge,indeedee-female
203,60,https://pokepast.es/7dac924e15047bb6,talonflame,dragonite,dondozo,tatsugiri-curly,glimmora,gholdengo
204,60,https://pokepast.es/b9a9c6ccbf614b3a,garchomp,whimsicott,dragonite,clefairy,ninetales-alola,kingambit
205,60,https://pokepast.es/23bb0d3119f9b130,rillaboom,volcarona,basculegion-male,baxcalibur,sneasler,kingambit
206,60,https://pokepast.es/90cc9e17f21e007d,garchomp,tyranitar,dragonite,electabuzz,sneasler,gholdengo
207,60,https://pokepast.es/5da8e54f77a56cb6,pelipper,annihilape,maushold-family-of-four,archaludon,clefable,grimmsnarl
208,60,https://pokepast.es/99b7a571d629cc88,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
209,60,https://pokepast.es/b80b64e438dbd950,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
210,60,https://pokepast.es/82760faed915d1c8,incineroar,garchomp,dragonite,ninetales-alola,amoonguss,kingambit
211,60,https://pokepast.es/e7eb1fa1ecf2f147,incineroar,rillaboom,dragonite,annihilape,electabuzz,gholdengo
212,60,https://pokepast.es/40392033e6dbc23f,volcarona,porygon2,pelipper,archaludon,ursaluna,sneasler
213,60,https://pokepast.es/47e6ca2d0ad0d7bb,rillaboom,arcanine,dragonite,annihilape,ursaluna-bloodmoon,tinkaton
214,60,https://pokepast.es/3eec2ad0fdec8ad9,incineroar,whimsicott,pelipper,annihilape,archaludon,indeedee-male
215,60,https://pokepast.es/01dc5a2dca1a7289,murkrow,basculegion-male,ninetales-alola,delphox,indeedee-male,sneasler
216,60,https://pokepast.es/d17721d6d8c4aedf,dragonite,pelipper,archaludon,ursaluna,electabuzz,sinistcha
217,60,https://pokepast.es/0326b8c93e0338b8,incineroar,rillaboom,dragonite,annihilape,electabuzz,gholdengo
218,60,https://pokepast.es/8d0e13b2389d9d19,murkrow,basculegion-male,pawmot,kommo-o,gholdengo,farigiraf
219,60,https://pokepast.es/1be9b97277e28f64,tyranitar,porygon2,primarina,ursaluna,gholdengo,grimmsnarl
220,60,https://pokepast.es/32125823bd602583,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
221,60,https://pokepast.es/debf47ec6de281c9,incineroar,porygon2,ursaluna,amoonguss,sneasler,gholdengo
222,60,https://pokepast.es/35a93a8b1b17452b,volcarona,dragonite,gallade,electabuzz,ursaluna-bloodmoon,gholdengo
223,60,https://pokepast.es/17a8d982f66f48b1,whimsicott,annihilape,electabuzz,armarouge,indeedee-male,ursaluna-bloodmoon
224,60,https://pokepast.es/8a012047f93d10d1,corviknight,rotom [heat rotom],tyranitar,excadrill,indeedee-male,sneasler
225,60,https://pokepast.es/b7569689dd37b6c3,tyranitar,whimsicott,gastrodon,annihilape,bronzong,ursaluna-bloodmoon
226,60,https://pokepast.es/f1263b4f06175926,incineroar,whimsicott,dragonite,annihilape,archaludon,ursaluna-bloodmoon
227,60,https://pokepast.es/c28035450097f05c,rillaboom,dragonite,magmar,sneasler,gholdengo,kingambit
228,60,https://pokepast.es/3ab2d9e9be23874d,murkrow,annihilape,maushold-family-of-four,archaludon,milotic,gholdengo
229,60,https://pokepast.es/5c3f4ebc1d885c8c,incineroar,chesnaught,pelipper,archaludon,illumise,gholdengo
230,60,https://pokepast.es/a4726425fb49c800,incineroar,flamigo,amoonguss,ursaluna-bloodmoon,gholdengo,farigiraf
