Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
67,140,https://pokepast.es/aca44e7815b3102e,rillaboom,primarina,maushold-family-of-four,sneasler,kommo-o,gholdengo
68,140,https://pokepast.es/7116de16e829987a,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
69,140,https://pokepast.es/4c4c9bae6004300e,torkoal,annihilape,armarouge,hatterene,indeedee-female,dragapult
70,140,https://pokepast.es/52482b6bc16950c4,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
71,140,https://pokepast.es/e11da5102d4cd949,incineroar,rillaboom,basculegion-male,ninetales-alola,sneasler,kingambit
72,140,https://pokepast.es/140f139f10523789,incineroar,rillaboom,dragonite,ninetales-alola,gengar,ursaluna-bloodmoon
73,140,https://pokepast.es/72b31f8bf8143f91,typhlosion-hisui,dragonite,dondozo,tatsugiri-curly,archaludon,glimmora
74,140,https://pokepast.es/c3c3b8f98f2bdfdd,incineroar,rillaboom,volcarona,basculegion-male,dragonite,ursaluna-bloodmoon
75,140,https://pokepast.es/69bc6c0aacd46d5c,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
76,140,https://pokepast.es/1e185099a82b042e,incineroar,typhlosion-hisui,torkoal,lilligant-hisui,annihilape,farigiraf
77,140,https://pokepast.es/723da3ab2db3c289,incineroar,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
78,140,https://pokepast.es/f27b1a7e6f9235a6,rillaboom,dragonite,primarina,smeargle,sneasler,kingambit
79,140,https://pokepast.es/9c37016e58e94c09,incineroar,torkoal,lilligant-hisui,gallade,indeedee-female,farigiraf
80,140,https://pokepast.es/d2d66543f4985ec2,volcarona,dragonite,archaludon,ursaluna-bloodmoon,gholdengo,grimmsnarl
81,140,https://pokepast.es/9ca1e378df098947,typhlosion-hisui,basculegion-male,dragonite,flamigo,ursaluna-bloodmoon,farigiraf
82,140,https://pokepast.es/5eb400b07fb25e0b,incineroar,pelipper,basculegion-male,archaludon,ursaluna,sinistcha
83,140,https://pokepast.es/94d4964e72faff4d,incineroar,rillaboom,volcarona,dragonite,ursaluna-bloodmoon,gholdengo
84,140,https://pokepast.es/8febbdf5cf39ea13,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
85,140,https://pokepast.es/2ebd97c7386e1166,incineroar,rillaboom,volcarona,dragonite,ninetales-alola,ursaluna-bloodmoon
86,140,https://pokepast.es/ef44f8918c658d93,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
87,140,https://pokepast.es/04696d5052c01c42,talonflame,pelipper,annihilape,archaludon,gholdengo,dragapult
88,140,https://pokepast.es/25451af95c249080,rillaboom,murkrow,pelipper,basculegion-male,archaludon,ursaluna-bloodmoon
89,140,https://pokepast.es/795357ae1eca5054,incineroar,rillaboom,volcarona,dragonite,ursaluna-bloodmoon,gholdengo
90,140,https://pokepast.es/30267a506e1ffd4e,rillaboom,volcarona,dragonite,sneasler,grimmsnarl,kingambit
91,140,https://pokepast.es/6723b221eceebd20,torkoal,ursaluna,gallade,armarouge,indeedee-female,farigiraf
92,140,https://pokepast.es/7296d0a42ff7cbe2,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
93,140,https://pokepast.es/dfaab4e3e1974244,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
94,140,https://pokepast.es/aab2ddf19aeee489,incineroar,rillaboom,volcarona,dragonite,ursaluna-bloodmoon,gholdengo
95,140,https://pokepast.es/a3c6864a485a8852,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
96,140,https://pokepast.es/fa73f8981f0244d0,incineroar,whimsicott,dragonite,zoroark-hisui,ursaluna-bloodmoon,gholdengo
97,140,https://pokepast.es/3a405756114e3778,incineroar,volcarona,tyranitar,excadrill,milotic,amoonguss
98,140,https://pokepast.es/e35322ca865a2b98,incineroar,garchomp,annihilape,kilowattrel,amoonguss,ninetales-alola
99,140,https://pokepast.es/981b0b53d3cdfa31,rillaboom,primarina,magmortar,sneasler,dragapult,kingambit
100,140,https://pokepast.es/48894e40fc2f2089,torkoal,gallade,armarouge,hatterene,indeedee-female,farigiraf
101,140,https://pokepast.es/11bf58f3579bd1a0,pelipper,annihilape,maushold-family-of-four,archaludon,sinistcha,grimmsnarl
102,140,https://pokepast.es/d9fc65fbbdc49ac7,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
103,140,https://pokepast.es/8fdbe21945603bfd,arcanine-hisui,annihilape,sinistcha,indeedee-male,sneasler,kingambit
104,140,https://pokepast.es/f2066c297d743e91,talonflame,dragonite,dondozo,tatsugiri-curly,pawmot,gholdengo
105,140,https://pokepast.es/48c70fa4d42eaef3,incineroar,rillaboom,volcarona,primarina,gholdengo,farigiraf
106,140,https://pokepast.es/9ea624caf6dbed41,pelipper,basculegion-male,dragonite,archaludon,ursaluna,sinistcha
107,140,https://pokepast.es/59ec770e8f0adb8a,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
108,140,https://pokepast.es/396a36e640ba4508,rillaboom,chandelure,dondozo,maushold-family-of-four,sneasler,kommo-o
109,140,https://pokepast.es/ad74ca745107e20c,incineroar,pelipper,basculegion-male,archaludon,ursaluna,sinistcha
110,140,https://pokepast.es/6f0e28d05af45187,incineroar,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
111,140,https://pokepast.es/4798c2bf0cc0a9ed,rillaboom,ceruledge,dragonite,primarina,annihilape,electabuzz
112,140,https://pokepast.es/138c557fbdf6cea9,incineroar,rillaboom,basculegion-male,smeargle,sneasler,ursaluna-bloodmoon
113,140,https://pokepast.es/9691f71467576e7d,incineroar,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
114,140,https://pokepast.es/f8d74d1f5096a27c,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
115,140,https://pokepast.es/aa9deb32a1bab2e4,rillaboom,annihilape,maushold-family-of-four,ninetales-alola,ursaluna-bloodmoon,gholdengo
116,140,https://pokepast.es/d9ad7c9d2948cdf0,incineroar,garchomp,corviknight,tyranitar,sneasler,gholdengo
117,140,https://pokepast.es/62dadae54fad892c,incineroar,rillaboom,dragonite,ninetales-alola,sneasler,ursaluna-bloodmoon
118,140,https://pokepast.es/1dabd7b7e4f054ac,incineroar,rillaboom,volcarona,basculegion-male,dragonite,ursaluna-bloodmoon
119,140,https://pokepast.es/d035544e6f9ea659,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
120,140,https://pokepast.es/1d5e8e4cfeb06e69,incineroar,torkoal,lilligant-hisui,hatterene,indeedee-female,farigiraf
121,140,https://pokepast.es/fccc2f450ec3763c,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
122,140,https://pokepast.es/59bdc09ed614174c,incineroar,whimsicott,dragonite,annihilape,ursaluna,gholdengo
123,140,https://pokepast.es/f7c3ad1f22abb28a,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
124,140,https://pokepast.es/276ee6bd810bbffd,incineroar,whimsicott,dragonite,annihilape,maushold-family-of-four,gholdengo
125,140,https://pokepast.es/184aef3a9e119e07,rillaboom,volcarona,dragonite,smeargle,sneasler,kingambit
126,140,https://pokepast.es/00b52b2c8230411d,incineroar,whimsicott,dragonite,annihilape,ursaluna,gholdengo
127,140,https://pokepast.es/d3ad9166519464c5,rillaboom,charizard,murkrow,torkoal,sneasler,ursaluna-bloodmoon
128,140,https://pokepast.es/2375138c6308de45,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,garganacl
129,100,https://pokepast.es/7fdf0d8dd2e13239,blaziken,rillaboom,dragonite,ninetales-alola,ursaluna-bloodmoon,kingambit
130,100,https://pokepast.es/a7022b895994d5a7,rillaboom,arcanine-hisui,whimsicott,smeargle,kommo-o,gholdengo
131,100,https://pokepast.es/42b714bb0876e0d5,incineroar,torkoal,lilligant-hisui,hatterene,indeedee-female,farigiraf
132,100,https://pokepast.es/10f19cb3f4517da8,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
133,100,https://pokepast.es/c43b795097649a70,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
134,100,https://pokepast.es/434aebb34ec08d23,incineroar,torkoal,lilligant-hisui,hatterene,indeedee-female,farigiraf
135,100,https://pokepast.es/93c20730d6858e93,incineroar,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
136,100,https://pokepast.es/6aebdce915c2e61d,incineroar,torkoal,lilligant-hisui,annihilape,ursaluna-bloodmoon,farigiraf
137,100,https://pokepast.es/24d489662ef22a05,incineroar,porygon2,ursaluna,amoonguss,kommo-o,gholdengo
138,100,https://pokepast.es/2800f8cca3f5f742,incineroar,pelipper,dragonite,archaludon,ursaluna,sinistcha
139,100,https://pokepast.es/075eee167de1909f,typhlosion-hisui,basculegion-male,dragonite,flamigo,ursaluna-bloodmoon,farigiraf
140,100,https://pokepast.es/a7e8ae28dd68aa0f,torkoal,lilligant-hisui,ursaluna,armarouge,indeedee-female,kingambit
141,100,https://pokepast.es/33d5ac354ed6e623,incineroar,rillaboom,murkrow,archaludon,ursaluna,gholdengo
142,100,https://pokepast.es/18bead538cfae3f0,torkoal,lilligant-hisui,gallade,indeedee-female,farigiraf,kingambit
143,100,https://pokepast.es/1dd61127f5aba3a9,incineroar,typhlosion-hisui,torkoal,lilligant-hisui,annihilape,farigiraf
144,100,https://pokepast.es/29e880b05a702ce1,pelipper,kingdra,archaludon,weezing-galar,comfey,toedscruel
145,100,https://pokepast.es/5731c9b6df6b2f9f,typhlosion-hisui,whimsicott,annihilape,indeedee-female,ursaluna-bloodmoon,dragapult
146,100,https://pokepast.es/d7c4668759b7ff6e,rillaboom,volcarona,dragonite,annihilape,ursaluna-bloodmoon,grimmsnarl
147,100,https://pokepast.es/e6075f61795ea30d,volcarona,dragonite,archaludon,ursaluna-bloodmoon,gholdengo,grimmsnarl
148,100,https://pokepast.es/b293605e056d0df2,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
149,100,https://pokepast.es/716d8577635942e3,pelipper,dondozo,tatsugiri-curly,annihilape,weavile,archaludon
150,100,https://pokepast.es/798e413e1fd7db00,rillaboom,rotom [heat rotom],dragonite,gastrodon,sneasler,kingambit
151,100,https://pokepast.es/177f57d66ffb6fb6,incineroar,tyranitar,porygon2,ursaluna,amoonguss,gholdengo
152,100,https://pokepast.es/c30e107faf56bdeb,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
153,100,https://pokepast.es/bac8074c95e28b1a,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
154,100,https://pokepast.es/0dbafd0c96e8fdca,incineroar,rillaboom,tyranitar,primarina,smeargle,sneasler
155,100,https://pokepast.es/1ef5b01055d2e342,rillaboom,talonflame,primarina,annihilape,maushold-family-of-four,gholdengo
156,100,https://pokepast.es/5a9d7ffc8bcd7f98,incineroar,pelipper,basculegion-male,archaludon,ursaluna,sinistcha
157,100,https://pokepast.es/aea8e6cf8847fa66,pelipper,dondozo,tatsugiri-curly,annihilape,archaludon,weavile
158,100,https://pokepast.es/affb4cf2871582a2,ninetales-alola,delphox,indeedee-male,sneasler,dragapult,kingambit
159,100,https://pokepast.es/38e32998ea4cb6bc,volcarona,tyranitar,excadrill,dragonite,ursaluna-bloodmoon,gholdengo
160,100,https://pokepast.es/c2a50b525307b67c,pelipper,basculegion-male,flamigo,maushold-family-of-four,archaludon,overqwil
161,100,https://pokepast.es/a80b6d252a97138c,incineroar,dragonite,ribombee,kommo-o,ursaluna-bloodmoon,gholdengo
162,100,https://pokepast.es/bd393ddb63a51250,rillaboom,arcanine-hisui,dragonite,annihilape,ninetales-alola,gholdengo
163,100,https://pokepast.es/0969ddd7e64959d8,blaziken,rillaboom,primarina,electabuzz,baxcalibur,kingambit
164,100,https://pokepast.es/80278410601c55eb,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
165,100,https://pokepast.es/b0b7b42e554168c0,corviknight,tyranitar,excadrill,annihilape,indeedee-male,sneasler
166,100,https://pokepast.es/1a777063416a2922,incineroar,rillaboom,volcarona,politoed,basculegion-male,ninetales-alola
167,100,https://pokepast.es/a48534e70c977b0c,typhlosion-hisui,torkoal,armarouge,hatterene,indeedee-female,dachsbun
168,100,https://pokepast.es/ee9ed8e467aed523,rillaboom,chandelure,dondozo,maushold-family-of-four,sneasler,kommo-o
169,100,https://pokepast.es/b739f02ead265e87,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
170,100,https://pokepast.es/a8638337abb46f65,incineroar,porygon2,dragonite,ursaluna,amoonguss,gholdengo
171,100,https://pokepast.es/92c494fd4eca80ff,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
172,100,https://pokepast.es/614f7e1501908572,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
173,100,https://pokepast.es/929c532188a3a6ff,pelipper,basculegion-male,dragonite,archaludon,ursaluna,sinistcha
174,100,https://pokepast.es/243a168521120978,incineroar,rillaboom,dondozo,sableye,kommo-o,ursaluna-bloodmoon
175,100,https://pokepast.es/424c3d5fb5ec50df,dragonite,flamigo,annihilape,amoonguss,ursaluna-bloodmoon,gholdengo
176,100,https://pokepast.es/4bdf9cb51ae5e64a,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
177,100,https://pokepast.es/545c8ba243a934a5,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
178,100,https://pokepast.es/061ac626054d4233,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
179,100,https://pokepast.es/106a18c5ff866f12,rillaboom,volcarona,basculegion-male,maushold-family-of-four,gholdengo,farigiraf
180,100,https://pokepast.es/f3534ac1af284754,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
181,100,https://pokepast.es/8e687eca2f29947a,rillaboom,volcarona,dondozo,tatsugiri-curly,sneasler,garganacl
182,100,https://pokepast.es/f7ea006a9fcab584,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
183,100,https://pokepast.es/e08ffa7ba3ae156d,rillaboom,primarina,magmortar,sneasler,dragapult,kingambit
184,100,https://pokepast.es/2807bf0db7d5fc53,incineroar,annihilape,maushold-family-of-four,sinistcha,ursaluna-bloodmoon,dusclops
185,100,https://pokepast.es/5fe706f0455b2e29,incineroar,rillaboom,volcarona,dragonite,ursaluna-bloodmoon,gholdengo
186,100,https://pokepast.es/100cb830df25aced,torkoal,exeggutor,gallade,indeedee-male,sneasler,dusclops
187,100,https://pokepast.es/45030530c20c13fc,talonflame,annihilape,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
188,100,https://pokepast.es/a922bafd98af4ac6,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
189,100,https://pokepast.es/8345849531eed3ea,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
190,100,https://pokepast.es/a3f7357b749475d7,corviknight,tyranitar,excadrill,annihilape,indeedee-male,sneasler
191,100,https://pokepast.es/7f33251c8791d4dc,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
192,100,https://pokepast.es/5228fb0cb99c3cca,incineroar,pelipper,basculegion-male,maushold-family-of-four,archaludon,amoonguss
193,100,https://pokepast.es/fee11bf2d8304553,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
194,100,https://pokepast.es/9dcace8400255260,torkoal,lilligant-hisui,ursaluna,gallade,armarouge,indeedee-female
195,100,https://pokepast.es/ed3d63d7caad3d6a,incineroar,volcarona,slaking,weezing,sneasler,gholdengo
196,100,https://pokepast.es/04ffe8523e246108,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
197,100,https://pokepast.es/d83420aac05ce333,incineroar,tyranitar,porygon2,kilowattrel,ursaluna,amoonguss
198,100,https://pokepast.es/5dbcc43a680607a4,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
199,100,https://pokepast.es/e442c95df6263827,incineroar,rillaboom,zoroark-hisui,ursaluna-bloodmoon,gholdengo,farigiraf
200,100,https://pokepast.es/24f91cf0539ffcdc,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
201,100,https://pokepast.es/dca3194d1ab7558e,incineroar,rillaboom,dragonite,primarina,electabuzz,gholdengo
202,100,https://pokepast.es/26f9a3afcbaeb920,incineroar,typhlosion-hisui,whimsicott,ursaluna-bloodmoon,dragapult,farigiraf
203,100,https://pokepast.es/605320a2b4744b1a,incineroar,charizard,torkoal,porygon2,dragonite,ursaluna
204,100,https://pokepast.es/9e46c8adc864a15d,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
205,100,https://pokepast.es/950689be8c315504,torkoal,annihilape,armarouge,hatterene,indeedee-female,dragapult
206,100,https://pokepast.es/c60a1ea2261201de,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
207,100,https://pokepast.es/ad1a16897054694c,incineroar,torkoal,smeargle,hatterene,indeedee-female,farigiraf
208,100,https://pokepast.es/50cea7a11082e991,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
209,100,https://pokepast.es/592184504867088d,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
210,100,https://pokepast.es/c044fc03b27cf19f,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
211,100,https://pokepast.es/3d4d0af3f6ebea99,volcarona,dragonite,archaludon,ursaluna-bloodmoon,gholdengo,grimmsnarl
212,100,https://pokepast.es/37387240a084e353,incineroar,pelipper,basculegion-male,archaludon,ursaluna,sinistcha
213,100,https://pokepast.es/f5f1cfd825560827,incineroar,basculegion-male,dragonite,amoonguss,ursaluna-bloodmoon,farigiraf
214,100,https://pokepast.es/20f37e48bbeb358b,whimsicott,dragonite,indeedee-male,sneasler,ursaluna-bloodmoon,kingambit
215,100,https://pokepast.es/acb12b2681c7448a,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
216,100,https://pokepast.es/1b6ee0324ccefe4c,rillaboom,arcanine-hisui,samurott-hisui,ninetales-alola,sneasler,gholdengo
217,100,https://pokepast.es/beb59647c80f9d22,rillaboom,volcarona,tauros [paldean form - blaze breed],tyranitar,excadrill,gastrodon
218,100,https://pokepast.es/678cf1812d70e4ed,murkrow,infernape,torkoal,indeedee-male,sneasler,dragapult
219,100,https://pokepast.es/91b3129cdbed4524,incineroar,dragonite,indeedee-male,sneasler,ursaluna-bloodmoon,gholdengo
220,100,https://pokepast.es/be01056a84257d85,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
221,100,https://pokepast.es/0a4e5dba51927962,arcanine-hisui,dragonite,milotic,indeedee-male,sneasler,ursaluna-bloodmoon
222,100,https://pokepast.es/5cddc0ad44d51eaa,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
