Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
132,60,https://pokepast.es/872b119d2a7635cf,incineroar,garchomp,pelipper,archaludon,sneasler,gholdengo
133,60,https://pokepast.es/f6f02b01163e9ac4,torkoal,lilligant-hisui,ursaluna,sylveon,hatterene,indeedee-female
134,60,https://pokepast.es/3f0a52cc99f85590,volcarona,dragonite,dondozo,tatsugiri-curly,annihilape,archaludon
135,60,https://pokepast.es/a534a1b5ff3e983a,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
136,60,https://pokepast.es/150355e488e651de,incineroar,whimsicott,basculegion-male,dragonite,maushold-family-of-four,gholdengo
137,60,https://pokepast.es/99122ccf6a9e6acd,rillaboom,arcanine-hisui,whimsicott,smeargle,kommo-o,gholdengo
138,60,https://pokepast.es/362874bcd2b8e484,incineroar,dragonite,vivillon,sinistcha,ninetales-alola,ursaluna-bloodmoon
139,60,https://pokepast.es/fd7efd838d11d9a9,rillaboom,volcarona,baxcalibur,sneasler,ursaluna-bloodmoon,gholdengo
140,60,https://pokepast.es/ea272fa063324955,incineroar,porygon2,annihilape,ursaluna,hydreigon,gholdengo
141,60,https://pokepast.es/8a35f7dddefed75a,whimsicott,pelipper,dondozo,tatsugiri-curly,perrserker,gholdengo
142,60,https://pokepast.es/c4a0071f67e02659,rillaboom,dragonite,annihilape,magmar,ursaluna-bloodmoon,gholdengo
143,60,https://pokepast.es/7ddd50e5ac32f74f,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
144,60,https://pokepast.es/bbb73d928fa5709c,torkoal,maushold-family-of-four,ursaluna,gallade,hatterene,indeedee-female
145,60,https://pokepast.es/fc976c09d8e23a4a,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
146,60,https://pokepast.es/feafc418f6793249,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
147,60,https://pokepast.es/845874ee20ee1078,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
148,60,https://pokepast.es/0d286a21a5156531,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
149,60,https://pokepast.es/7758c2f393a4eebb,incineroar,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
150,60,https://pokepast.es/c2f95291e2cf8fa4,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
151,60,https://pokepast.es/7c64b6f11d8a6f62,incineroar,dragonite,gallade,amoonguss,ursaluna-bloodmoon,gholdengo
152,60,https://pokepast.es/136e9a82ee7e3e0b,incineroar,garchomp,whimsicott,dragonite,sneasler,gholdengo
153,60,https://pokepast.es/501636b4793b179f,incineroar,palafin,archaludon,sinistcha,ninetales-alola,stonjourner
154,60,https://pokepast.es/96d1e4bfe2cd1887,volcarona,mandibuzz,annihilape,ursaluna,abomasnow,dusclops
155,60,https://pokepast.es/a78677f0540813eb,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
156,60,https://pokepast.es/968664d06e415770,pelipper,annihilape,maushold-family-of-four,archaludon,indeedee-male,sneasler
157,60,https://pokepast.es/ec88f11a5ad91d8c,charizard,torkoal,ursaluna,gallade,hatterene,indeedee-female
158,60,https://pokepast.es/8628a165c2a7f2f0,rillaboom,arcanine-hisui,murkrow,dragonite,annihilape,gholdengo
159,60,https://pokepast.es/4a5e770ca7cba046,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
160,60,https://pokepast.es/e6447a3015b9e808,incineroar,basculegion-male,dragonite,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
161,60,https://pokepast.es/6ea241d75885f715,garchomp,pelipper,archaludon,araquanid,armarouge,indeedee-female
162,60,https://pokepast.es/2758cfb1983b6d4f,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
163,60,https://pokepast.es/7119d1403218875b,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
164,60,https://pokepast.es/0c34493b119ade84,corviknight,tyranitar,excadrill,annihilape,indeedee-male,sneasler
165,60,https://pokepast.es/f96bc0af1b227755,rillaboom,volcarona,basculegion-male,dragonite,sneasler,kingambit
166,60,https://pokepast.es/ec3f77143e325db9,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
167,60,https://pokepast.es/bd6732914b40c580,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
168,60,https://pokepast.es/60ed620f648b5d26,corviknight,tyranitar,excadrill,annihilape,indeedee-male,sneasler
169,60,https://pokepast.es/71a4a5320dbb53d3,incineroar,torkoal,exeggutor,gallade,hatterene,indeedee-female
170,60,https://pokepast.es/47d59611fbf47574,rillaboom,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
171,60,https://pokepast.es/856bdf521ee462e3,pelipper,basculegion-male,annihilape,greninja,archaludon,amoonguss
172,60,https://pokepast.es/59b441654376f3bc,rillaboom,pelipper,basculegion-male,archaludon,sinistcha,ursaluna-bloodmoon
173,60,https://pokepast.es/c860874abc6108b4,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
174,60,https://pokepast.es/e5e85e858e793cd3,typhlosion,murkrow,tyranitar,indeedee-male,sneasler,ursaluna-bloodmoon
175,60,https://pokepast.es/5a83fafbfb15ffa1,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
176,60,https://pokepast.es/78a388fec4951aaa,typhlosion-hisui,garchomp,torkoal,jumpluff,dragonite,kingambit
177,60,https://pokepast.es/91ec1a788440ef87,talonflame,garchomp,tyranitar,brambleghast,ursaluna-bloodmoon,gholdengo
178,60,https://pokepast.es/c1a854fd73ee2e71,garchomp,corviknight,tyranitar,dondozo,indeedee-male,sneasler
179,60,https://pokepast.es/e28998c9ef8e27e2,incineroar,garchomp,corviknight,dragonite,ninetales-alola,sneasler
180,60,https://pokepast.es/b306cf8896aa3303,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
181,60,https://pokepast.es/05960404697f4b7e,pelipper,dragonite,maushold-family-of-four,archaludon,gholdengo,grimmsnarl
182,60,https://pokepast.es/1f30ddafb2739b5b,garchomp,murkrow,tauros-paldea-aqua-breed,indeedee-male,sneasler,gholdengo
183,60,https://pokepast.es/2addb8400d9e89e6,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
184,60,https://pokepast.es/9a7d366badede549,talonflame,garchomp,tyranitar,annihilape,archaludon,gholdengo
185,60,https://pokepast.es/010dbc85af5e7b49,annihilape,maushold-family-of-four,klefki,sinistcha,ninetales-alola,ursaluna-bloodmoon
186,60,https://pokepast.es/c6219828cca8ccc5,garchomp,corviknight,tyranitar,basculegion-male,magmar,gholdengo
187,60,https://pokepast.es/3abbdd23e0a01ae8,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
188,60,https://pokepast.es/89c54b143065cae8,incineroar,rillaboom,tauros-paldea-aqua-breed,ninetales-alola,hydreigon,gholdengo
189,60,https://pokepast.es/8a503ebd03a475a6,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
190,60,https://pokepast.es/5ce0c3255d6ed855,incineroar,rillaboom,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon
191,60,https://pokepast.es/aa8ea69f18b0d3bb,incineroar,pelipper,archaludon,gliscor,sinistcha,grimmsnarl
192,60,https://pokepast.es/5caa57c28543dd80,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
193,60,https://pokepast.es/c6eb4e70fbdba9b3,ursaluna,vivillon,armarouge,indeedee-female,sneasler,dragapult
194,60,https://pokepast.es/86a75955c63d0379,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
195,60,https://pokepast.es/fce4a14ffe8f8d70,incineroar,tyranitar,excadrill,basculegion-male,sinistcha,kommo-o
196,60,https://pokepast.es/4dd9d2b1f9229249,garchomp,volcarona,tyranitar,annihilape,indeedee-male,sneasler
197,60,https://pokepast.es/49f0bdf017b66a44,corviknight,electabuzz,goodra,sneasler,comfey,ursaluna-bloodmoon
198,60,https://pokepast.es/1e726644d087dcb9,incineroar,tyranitar,porygon2,ursaluna,amoonguss,gholdengo
199,60,https://pokepast.es/a6ca37b6f5433370,torkoal,maushold-family-of-four,ursaluna,gallade,hatterene,indeedee-female
200,60,https://pokepast.es/2b990cacec318936,talonflame,tyranitar,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
201,60,https://pokepast.es/30f5689ec3280834,incineroar,rillaboom,volcarona,dragonite,sneasler,kingambit
202,60,https://pokepast.es/28d93128fe0002cc,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
203,60,https://pokepast.es/d1c9a8ed49ee070a,incineroar,porygon2,annihilape,ursaluna,hydreigon,amoonguss
204,60,https://pokepast.es/5a27655b4d45f6c7,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
205,60,https://pokepast.es/e274eeba4b609671,talonflame,dondozo,tatsugiri-curly,archaludon,ursaluna-bloodmoon,farigiraf
206,60,https://pokepast.es/5d38b99e8b41881e,incineroar,rillaboom,palafin,sneasler,ursaluna-bloodmoon,gholdengo
207,60,https://pokepast.es/a5d35b4d7799e731,torkoal,lilligant-hisui,ursaluna,gallade,hatterene,indeedee-female
208,60,https://pokepast.es/fd3f59ffe24f7b76,incineroar,mamoswine,volcarona,dragonite,annihilape,amoonguss
209,60,https://pokepast.es/532054c3ad95cac1,rillaboom,politoed,archaludon,ursaluna,sinistcha,lumineon
210,60,https://pokepast.es/4f81e1829756f463,incineroar,pelipper,kingdra,archaludon,ursaluna,sinistcha
211,60,https://pokepast.es/7070ec7f590a082f,incineroar,tyranitar,excadrill,kilowattrel,amoonguss,kommo-o
212,60,https://pokepast.es/370751b5eab395dd,rillaboom,talonflame,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
213,60,https://pokepast.es/0570ddae08d632f9,incineroar,rillaboom,ninetales-alola,frosmoth,gliscor,amoonguss
214,60,https://pokepast.es/04e5ce0cc00a518d,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
215,60,https://pokepast.es/2f5d0da180c345f5,salamence,tyranitar,ursaluna,armarouge,indeedee-female,sneasler
216,60,https://pokepast.es/4e3c079840cb9d8f,incineroar,torkoal,gallade,indeedee-female,ursaluna-bloodmoon,gholdengo
217,60,https://pokepast.es/0befc71a3c839bef,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
218,60,https://pokepast.es/617e5785e9145f5b,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
219,60,https://pokepast.es/dd6d084663097a6b,incineroar,rillaboom,dragonite,ninetales-alola,sneasler,gholdengo
220,60,https://pokepast.es/7bbfbd9782375c76,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
221,60,https://pokepast.es/db3938ab267f58dd,rillaboom,chesnaught,pelipper,basculegion-male,archaludon,electabuzz
222,60,https://pokepast.es/56a52dfff7ba713d,incineroar,pelipper,basculegion-male,archaludon,ursaluna,sinistcha
223,60,https://pokepast.es/0c1227882a00d4bd,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
224,60,https://pokepast.es/1606cdce684054c9,whimsicott,pelipper,basculegion-male,archaludon,ursaluna-bloodmoon,gholdengo
225,60,https://pokepast.es/e13fbf6ab3fc60d6,pelipper,basculegion-male,annihilape,greninja,archaludon,sinistcha
