Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
36,120,https://pokepast.es/a32e5c1bfbaca650,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
37,120,https://pokepast.es/06f7d092a91a74e2,incineroar,dondozo,weezing-galar,toedscruel,dragapult,kingambit
38,120,https://pokepast.es/cb9d5adc8d58c451,incineroar,tyranitar,excadrill,kilowattrel,amoonguss,kommo-o
39,120,https://pokepast.es/ad77e1197f5e0b26,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
40,120,https://pokepast.es/4e6ef306c63daa79,incineroar,volcarona,tyranitar,gastrodon,sneasler,dragapult
41,120,https://pokepast.es/96a4bebb83aeae2f,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
42,120,https://pokepast.es/d4ff389a3d883663,talonflame,dragonite,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
43,120,https://pokepast.es/dc0369d68f03db5a,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
44,120,https://pokepast.es/e9f95ee40e9d859f,volcarona,torkoal,lilligant-hisui,ursaluna-bloodmoon,dragapult,farigiraf
45,120,https://pokepast.es/f004bfb466c7659a,rillaboom,annihilape,maushold-family-of-four,sinistcha,ursaluna-bloodmoon,grimmsnarl
46,120,https://pokepast.es/f20bcf3ec1f956bb,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
47,120,https://pokepast.es/0d902d8722accb3e,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
48,120,https://pokepast.es/489e631f2b3aa53f,garchomp,volcarona,corviknight,tyranitar,amoonguss,grimmsnarl
49,120,https://pokepast.es/eeed86bc16c4c423,incineroar,pelipper,basculegion-male,archaludon,amoonguss,kommo-o
50,120,https://pokepast.es/4ab362ffe9f29b15,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
51,120,https://pokepast.es/5fbf143e9818c7b9,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
52,120,https://pokepast.es/a2bc30bc3decdb78,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
53,120,https://pokepast.es/531001de36f466ac,dragonite,dondozo,tatsugiri-curly,annihilape,scizor,kingambit
54,120,https://pokepast.es/be4610e56cd7ab49,rillaboom,volcarona,tyranitar,annihilape,maushold-family-of-four,gholdengo
55,120,https://pokepast.es/cdf42447a63bbad2,incineroar,rillaboom,basculegion-male,ninetales-alola,ursaluna-bloodmoon,gholdengo
56,120,https://pokepast.es/a59007d4a9daabdd,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
57,120,https://pokepast.es/0af17ddaf1d415f0,incineroar,pelipper,basculegion-male,archaludon,ursaluna,sinistcha
58,120,https://pokepast.es/8fee0fd0bab3da15,incineroar,garchomp,corviknight,tyranitar,sneasler,gholdengo
59,120,https://pokepast.es/e0dab3906763c870,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
60,120,https://pokepast.es/a57823e5002b5b48,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
61,120,https://pokepast.es/81c546b692bc77d1,incineroar,rillaboom,primarina,ninetales-alola,sneasler,ursaluna-bloodmoon
62,120,https://pokepast.es/736669f94f492170,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
63,120,https://pokepast.es/b570fee2c1a6ae88,dragonite,dondozo,tatsugiri-curly,annihilape,indeedee-male,sneasler
64,120,https://pokepast.es/934a5e78e0a5f670,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
65,80,https://pokepast.es/76440c7ac1ce7cf6,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
66,80,https://pokepast.es/ddc4cf9673bccf90,corviknight,tyranitar,excadrill,annihilape,indeedee-male,sneasler
67,80,https://pokepast.es/d44964c445513fb2,pelipper,kingdra,archaludon,weezing-galar,comfey,toedscruel
68,80,https://pokepast.es/202be10b71e48dbd,incineroar,typhlosion-hisui,garchomp,kilowattrel,weezing-galar,toedscruel
69,80,https://pokepast.es/c46178ea3c128681,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
70,80,https://pokepast.es/655666ffe95657e1,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
71,80,https://pokepast.es/fd03ab168ec2bf95,rillaboom,arcanine-hisui,ursaluna,sinistcha,gholdengo,grimmsnarl
72,80,https://pokepast.es/3909836617bbd32f,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
73,80,https://pokepast.es/ef47f53133c0a18b,incineroar,rillaboom,volcarona,salamence,kleavor,kingambit
74,80,https://pokepast.es/84d0bc82e5a8ad74,incineroar,rillaboom,dragonite,ninetales-alola,sneasler,ursaluna-bloodmoon
75,80,https://pokepast.es/ee47dc6e2ebce2b0,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
76,80,https://pokepast.es/7d82f5020425e68a,incineroar,whimsicott,annihilape,maushold-family-of-four,ninetales-alola,gholdengo
77,80,https://pokepast.es/28ec3ce8a618d9c9,rillaboom,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
78,80,https://pokepast.es/d913e5961357e5bf,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
79,80,https://pokepast.es/866168822706fba5,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
80,80,https://pokepast.es/243f612e1b78480a,talonflame,garchomp,slaking,weezing-galar,sneasler,gholdengo
81,80,https://pokepast.es/6a3a2cca84e2c86c,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
82,80,https://pokepast.es/9367b0a49d529643,typhlosion-hisui,dondozo,tatsugiri-curly,maushold-family-of-four,indeedee-male,sneasler
83,80,https://pokepast.es/eadd74b3bae0ba17,typhlosion-hisui,torkoal,whimsicott,indeedee-female,sneasler,ursaluna-bloodmoon
84,80,https://pokepast.es/0034a4558a8d3785,tyranitar,excadrill,annihilape,hydreigon,indeedee-male,sneasler
85,80,https://pokepast.es/5d3142a7cfc9a084,rillaboom,volcarona,salamence,basculegion-male,ninetales-alola,ursaluna-bloodmoon
86,80,https://pokepast.es/069dc1c3dbe7c300,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
87,80,https://pokepast.es/afa03d555182c532,incineroar,annihilape,maushold-family-of-four,zoroark-hisui,sinistcha,ursaluna-bloodmoon
88,80,https://pokepast.es/8f8bbef2ce1e8942,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,kingambit
89,80,https://pokepast.es/76749c35decacc71,incineroar,pelipper,archaludon,ursaluna,sinistcha,gholdengo
90,80,https://pokepast.es/3f22a6f6aeddf8aa,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
91,80,https://pokepast.es/56f12d1500e6bdd2,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
92,80,https://pokepast.es/05371b52846c2b81,garchomp,murkrow,tyranitar,annihilape,maushold-family-of-four,gholdengo
93,80,https://pokepast.es/2a26820ecde001d3,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
94,80,https://pokepast.es/6635dbe62b7a0425,blaziken,rillaboom,basculegion-male,dragonite,maushold-family-of-four,archaludon
95,80,https://pokepast.es/614b1b575a39d008,typhlosion-hisui,garchomp,torkoal,jumpluff,dragonite,kingambit
96,80,https://pokepast.es/c8dff859385b28ce,incineroar,rillaboom,dragonite,annihilape,electabuzz,gholdengo
97,80,https://pokepast.es/de1578fa22bc5d98,blaziken,rillaboom,basculegion-male,electabuzz,ninetales-alola,kingambit
98,80,https://pokepast.es/81f70ea1ec8d107f,incineroar,torkoal,lilligant-hisui,hatterene,indeedee-female,farigiraf
99,80,https://pokepast.es/507ef2d25d51df7e,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
100,80,https://pokepast.es/11c7b7076d611a88,incineroar,torkoal,lilligant-hisui,hatterene,indeedee-female,farigiraf
101,80,https://pokepast.es/5c5f2b663ebbf381,rillaboom,volcarona,electabuzz,baxcalibur,sneasler,kingambit
102,80,https://pokepast.es/acaf50b3f5c5fcdc,incineroar,tyranitar,whimsicott,annihilape,maushold-family-of-four,gholdengo
103,80,https://pokepast.es/791aa932875b9cd4,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
104,80,https://pokepast.es/5cb33dd727775758,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
105,80,https://pokepast.es/5f74274284257685,tyranitar,excadrill,annihilape,maushold-family-of-four,indeedee-male,sneasler
106,80,https://pokepast.es/b55e00fb3f7028f2,incineroar,torkoal,lilligant-hisui,hatterene,indeedee-female,farigiraf
107,80,https://pokepast.es/5633735111d87af0,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
108,80,https://pokepast.es/d6c62b832207be44,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
109,80,https://pokepast.es/5d203b379c1ab711,incineroar,basculegion-male,sinistcha,ninetales-alola,kommo-o,ursaluna-bloodmoon
110,80,https://pokepast.es/c258ada7a71a0ae3,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
111,80,https://pokepast.es/410b7fb358b37a80,rillaboom,talonflame,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
112,80,https://pokepast.es/b7d248aaed3d3288,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
113,80,https://pokepast.es/b4c46454c73fbfaa,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
114,80,https://pokepast.es/8763ac3739d51694,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
115,80,https://pokepast.es/7f2f8c8d8b212d08,incineroar,typhlosion-hisui,rillaboom,whimsicott,ursaluna-bloodmoon,farigiraf
116,80,https://pokepast.es/4e54e4554cb57c05,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
117,80,https://pokepast.es/2075a5221564e2e3,incineroar,annihilape,maushold-family-of-four,zoroark-hisui,sinistcha,ursaluna-bloodmoon
118,80,https://pokepast.es/9b27d380b5321b70,incineroar,rillaboom,volcarona,ninetales-alola,sneasler,ursaluna-bloodmoon
119,80,https://pokepast.es/c0b2d41da95786b5,typhlosion-hisui,whimsicott,indeedee-female,sneasler,ursaluna-bloodmoon,dragapult
120,80,https://pokepast.es/26ec8b7f155d08da,incineroar,garchomp,porygon2,amoonguss,sneasler,gholdengo
121,80,https://pokepast.es/e10737de142ffc66,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
122,80,https://pokepast.es/5b0abf1ed5b98ca2,incineroar,whimsicott,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
123,80,https://pokepast.es/b44083b5e67a04b2,incineroar,rillaboom,annihilape,maushold-family-of-four,sneasler,gholdengo
124,80,https://pokepast.es/9a8eafca8072181e,blaziken,rillaboom,basculegion-male,dragonite,maushold-family-of-four,archaludon
125,80,https://pokepast.es/8d9e144bd6cd4365,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
126,80,https://pokepast.es/eb47b0223487610e,incineroar,torkoal,lilligant-hisui,hatterene,indeedee-female,farigiraf
127,80,https://pokepast.es/a41518b80e49508e,volcarona,corviknight,tyranitar,excadrill,indeedee-male,sneasler
128,80,https://pokepast.es/df33da1c85e097a1,incineroar,torkoal,lilligant-hisui,hatterene,indeedee-female,farigiraf
129,60,https://pokepast.es/a3e28ffe0ea3d3a5,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
130,60,https://pokepast.es/fd10f4a11ca0caaa,incineroar,typhlosion-hisui,whimsicott,ursaluna-bloodmoon,dragapult,farigiraf
131,60,https://pokepast.es/108cd63ca7ee6522,incineroar,torkoal,venusaur,dragonite,annihilape,dusclops
132,60,https://pokepast.es/61b917052b5de02c,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
133,60,https://pokepast.es/476be530c473220f,pelipper,kingdra,archaludon,weezing-galar,comfey,toedscruel
134,60,https://pokepast.es/0cb8353364908c48,whimsicott,pelipper,basculegion-male,archaludon,ursaluna-bloodmoon,gholdengo
135,60,https://pokepast.es/d39289e93ade6396,incineroar,rillaboom,volcarona,ninetales-alola,sneasler,ursaluna-bloodmoon
136,60,https://pokepast.es/96babd62a0409c78,rillaboom,volcarona,basculegion-male,dragonite,sneasler,kingambit
137,60,https://pokepast.es/8bb70aeca93aab8c,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
138,60,https://pokepast.es/7b4ac59cb645b451,incineroar,rillaboom,smeargle,sneasler,ursaluna-bloodmoon,gholdengo
139,60,https://pokepast.es/5f56b6dc07148243,incineroar,torkoal,maushold-family-of-four,hatterene,ursaluna-bloodmoon,farigiraf
140,60,https://pokepast.es/56fa3b2f7b735e7c,incineroar,garchomp,corviknight,tyranitar,sneasler,gholdengo
141,60,https://pokepast.es/39a7921656bd2aab,tauros [paldean form - blaze breed],dragonite,maushold-family-of-four,ribombee,ursaluna-bloodmoon,gholdengo
142,60,https://pokepast.es/475895938547215f,rillaboom,volcarona,tyranitar,annihilape,ursaluna-bloodmoon,gholdengo
143,60,https://pokepast.es/91b8d5ab8d06d64c,incineroar,pelipper,basculegion-male,archaludon,ursaluna,farigiraf
144,60,https://pokepast.es/f65534225f13080c,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
145,60,https://pokepast.es/959b062d752ce013,tyranitar,lycanroc [midday form],annihilape,archaludon,sinistcha,indeedee-male
146,60,https://pokepast.es/bc05950e2526e651,rillaboom,talonflame,dragonite,annihilape,maushold-family-of-four,zoroark-hisui
147,60,https://pokepast.es/6a2ed96bf212b540,annihilape,maushold-family-of-four,klefki,sinistcha,ninetales-alola,ursaluna-bloodmoon
148,60,https://pokepast.es/a58091fbadfeb661,incineroar,garchomp,corviknight,tyranitar,sneasler,gholdengo
149,60,https://pokepast.es/18d1d067e7140d97,rillaboom,annihilape,maushold-family-of-four,hydreigon,ursaluna-bloodmoon,gholdengo
150,60,https://pokepast.es/71c293d0be55bab9,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
151,60,https://pokepast.es/6da8f2808875ec4d,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
152,60,https://pokepast.es/50ede64a5133f8d4,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
153,60,https://pokepast.es/24ffc66dd6d7e028,incineroar,torkoal,annihilape,hatterene,indeedee-female,farigiraf
154,60,https://pokepast.es/e69aa08261aa3610,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
155,60,https://pokepast.es/7afe73475393ef78,incineroar,rillaboom,volcarona,gastrodon,kilowattrel,clefable
156,60,https://pokepast.es/cdcfd23f933d4ec0,talonflame,dondozo,tatsugiri-curly,annihilape,gholdengo,dragapult
157,60,https://pokepast.es/7e9c4e76755aa17b,tauros [paldean form - blaze breed],whimsicott,dondozo,tatsugiri [droopy form],ursaluna-bloodmoon,gholdengo
158,60,https://pokepast.es/e661dbda7f296d0f,incineroar,dragonite,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
159,60,https://pokepast.es/c71be6e524771a72,incineroar,pelipper,basculegion-male,archaludon,ursaluna,farigiraf
160,60,https://pokepast.es/d7ea66670f90a198,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
161,60,https://pokepast.es/ad0d11556bd953cf,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
162,60,https://pokepast.es/d7603c55e0d73bd7,incineroar,volcarona,oricorio [sensu style],golduck,sneasler,grimmsnarl
163,60,https://pokepast.es/328efd96ace49351,incineroar,typhlosion-hisui,rillaboom,whimsicott,ursaluna-bloodmoon,farigiraf
164,60,https://pokepast.es/bac8d8748258699c,rillaboom,volcarona,salamence,basculegion-male,sneasler,kingambit
165,60,https://pokepast.es/862a521d14f0385e,dragonite,annihilape,indeedee-female,exeggutor,ninetales,ursaluna-bloodmoon
166,60,https://pokepast.es/3ce089e441ace53b,incineroar,dragonite,sinistcha,ninetales-alola,ursaluna-bloodmoon,kingambit
167,60,https://pokepast.es/ec3fc9c6694b2763,incineroar,dragonite,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
168,60,https://pokepast.es/36fddab2d5fa0f1e,rillaboom,dragonite,electabuzz,sneasler,ursaluna-bloodmoon,kingambit
169,60,https://pokepast.es/b8ecc72ea38aa1ff,incineroar,rillaboom,ribombee,ursaluna-bloodmoon,gholdengo,kingambit
170,60,https://pokepast.es/2d4d8f978889e31e,incineroar,typhlosion-hisui,rillaboom,whimsicott,ursaluna-bloodmoon,farigiraf
171,60,https://pokepast.es/985975e31f3d648f,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
172,60,https://pokepast.es/26cdd6047670d0c3,incineroar,pelipper,dragonite,archaludon,ursaluna,gholdengo
173,60,https://pokepast.es/efeb583b12ee9140,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
174,60,https://pokepast.es/c9a78df09b6cd9f2,typhlosion-hisui,rillaboom,whimsicott,ursaluna-bloodmoon,dragapult,farigiraf
175,60,https://pokepast.es/1d75730d3bf652be,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
176,60,https://pokepast.es/b95588860fe90fd9,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
177,60,https://pokepast.es/8b42f86dbdc996b4,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
178,60,https://pokepast.es/c57bbcb7e2070c1d,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
179,60,https://pokepast.es/f1d0c83245408d30,incineroar,pelipper,basculegion-male,archaludon,gallade,arboliva
180,60,https://pokepast.es/4956b6979ff48566,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
181,60,https://pokepast.es/34de511c607480df,volcarona,hariyama,primarina,metagross,sinistcha,hydreigon
182,60,https://pokepast.es/c9ee7c6ce827351a,rillaboom,arcanine-hisui,whimsicott,annihilape,maushold-family-of-four,hydreigon
183,60,https://pokepast.es/0f3cb7ab366e6353,incineroar,rillaboom,volcarona,ninetales-alola,sneasler,ursaluna-bloodmoon
184,60,https://pokepast.es/ef10bac875c8301b,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
185,60,https://pokepast.es/1fc48d228f93fdc5,garchomp,corviknight,tyranitar,kilowattrel,gholdengo,dragapult
186,60,https://pokepast.es/bf7d54e60232f932,incineroar,basculegion-male,porygon-z,kilowattrel,ursaluna,sinistcha
187,60,https://pokepast.es/3910c06c8c5f7569,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
188,60,https://pokepast.es/52b0af5c776cc4ee,typhlosion-hisui,torkoal,jumpluff,tsareena,ursaluna,kingambit
189,60,https://pokepast.es/ab2540b15c1c423c,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
190,60,https://pokepast.es/ec3a55e2cdb4975a,incineroar,azumarill,ribombee,gothitelle,ursaluna-bloodmoon,gholdengo
191,60,https://pokepast.es/ef4fb1448a370a83,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
192,60,https://pokepast.es/f72d02d752a8f7b6,tyranitar,excadrill,ursaluna,indeedee-male,sneasler,dusclops
193,60,https://pokepast.es/0be60be4201b0005,whimsicott,dondozo,tatsugiri-curly,indeedee-male,sneasler,ursaluna-bloodmoon
194,60,https://pokepast.es/48411cf9f664c29f,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
195,60,https://pokepast.es/8e4aa2de5aee8eaf,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
196,60,https://pokepast.es/b3849e003889ff5a,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
197,60,https://pokepast.es/6fadeed10e02a61d,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
198,60,https://pokepast.es/fa70f190a33ee84d,incineroar,pelipper,dragonite,archaludon,ursaluna,sinistcha
199,60,https://pokepast.es/8c9ea493e522485e,torkoal,lilligant-hisui,gallade,armarouge,indeedee-female,kingambit
200,60,https://pokepast.es/373e75b8423ec961,incineroar,dragonite,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
201,60,https://pokepast.es/a9738a8009f5189f,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
202,60,https://pokepast.es/4e3f9fdffc08fa05,rillaboom,talonflame,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
203,60,https://pokepast.es/c116ff19b68fc265,incineroar,pelipper,basculegion-male,archaludon,ursaluna,sinistcha
204,60,https://pokepast.es/a00271127a02d5c6,rillaboom,volcarona,clefable,sneasler,dragapult,kingambit
205,60,https://pokepast.es/1f4de933fe6f5b6e,incineroar,typhlosion-hisui,rillaboom,whimsicott,ursaluna-bloodmoon,farigiraf
206,60,https://pokepast.es/2e4c71feef7fe90f,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
207,60,https://pokepast.es/0c2a0b8fa8fa2b0c,incineroar,ursaluna,sylveon,armarouge,indeedee-female,oranguru
208,60,https://pokepast.es/fea35cdc618de787,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
209,60,https://pokepast.es/cd50e15debdfe0ec,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
210,60,https://pokepast.es/6028f366bd766e51,rillaboom,arcanine-hisui,dragonite,milotic,sneasler,kingambit
211,60,https://pokepast.es/5e8fcf398ce464bb,charizard,torkoal,indeedee-female,sneasler,ursaluna-bloodmoon,exeggutor
212,60,https://pokepast.es/350f2c9d17816aaa,incineroar,rillaboom,annihilape,maushold-family-of-four,sneasler,gholdengo
213,60,https://pokepast.es/70b1615df5b98092,incineroar,sinistcha,ninetales-alola,sneasler,ursaluna-bloodmoon,dragapult
214,60,https://pokepast.es/19a4792dd6992861,typhlosion-hisui,ninetales,murkrow,clefable,scovillain,dragapult
215,60,https://pokepast.es/c766f5a68b6c7876,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
216,60,https://pokepast.es/35c4b5f593b10a63,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
217,60,https://pokepast.es/cf0931b105e4fe06,incineroar,torkoal,venusaur,dragonite,annihilape,dusclops
218,60,https://pokepast.es/890066dbc36a4878,incineroar,rillaboom,zoroark-hisui,pachirisu,ninetales-alola,sneasler
219,60,https://pokepast.es/3cb0d273233c7061,incineroar,typhlosion-hisui,garchomp,kilowattrel,weezing-galar,toedscruel
220,60,https://pokepast.es/d822ecaea3ace075,blaziken,primarina,electabuzz,baxcalibur,hydreigon,kingambit
