Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
18,160,https://pokepast.es/d956aee25489ab20,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
19,160,https://pokepast.es/a5c8ad106e26d65f,rillaboom,dondozo,tatsugiri-curly,ninetales-alola,sneasler,gholdengo
20,160,https://pokepast.es/c43affca81295d01,volcarona,dragonite,dondozo,tatsugiri-curly,annihilape,archaludon
21,160,https://pokepast.es/5bbd6e1ecf6dab5c,meowscarada,tauros [paldean form - blaze breed],primarina,metagross,magmar,hydreigon
22,160,https://pokepast.es/d4b2219185d05d13,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
23,160,https://pokepast.es/0f39859affc3b21f,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
24,160,https://pokepast.es/516a53526ae6979a,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
25,160,https://pokepast.es/098395bcc8a0d6e6,talonflame,garchomp,lucario,tyranitar,sinistcha,gholdengo
26,160,https://pokepast.es/e63058c0523e5f01,typhlosion-hisui,torkoal,porygon2,dragonite,ursaluna,amoonguss
27,160,https://pokepast.es/62f451dce1e20b6d,incineroar,ursaluna,hydreigon,sneasler,gholdengo,farigiraf
28,160,https://pokepast.es/1486807699f55b2e,incineroar,rillaboom,volcarona,electabuzz,ninetales-alola,sneasler
29,160,https://pokepast.es/aed61e6909bee799,mamoswine,dondozo,tatsugiri-curly,kilowattrel,slaking,weezing
30,160,https://pokepast.es/b1c198382ae824b0,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
31,160,https://pokepast.es/00ca025bf4d46b3f,volcarona,dragonite,archaludon,ursaluna-bloodmoon,gholdengo,grimmsnarl
32,160,https://pokepast.es/da8d8f87f325c58d,incineroar,rillaboom,dragonite,ninetales-alola,ursaluna-bloodmoon,gholdengo
33,120,https://pokepast.es/8409ff44648babf2,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
34,120,https://pokepast.es/04491ad805ce0868,incineroar,whimsicott,sinistcha,ursaluna-bloodmoon,dragapult,ninetales
35,120,https://pokepast.es/37e0c3a564fe8f0d,dragonite,dondozo,tatsugiri-curly,sneasler,garganacl,gholdengo
36,120,https://pokepast.es/68f86f1250ebe261,incineroar,rillaboom,volcarona,ninetales-alola,sneasler,ursaluna-bloodmoon
37,120,https://pokepast.es/57eb8ba9a5a316e4,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
38,120,https://pokepast.es/d834192ea72d3523,incineroar,rillaboom,archaludon,ninetales-alola,sneasler,ursaluna-bloodmoon
39,120,https://pokepast.es/3030ba81a9a19e48,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
40,120,https://pokepast.es/b0e4ea3cccfb178d,dragonite,dondozo,tatsugiri-curly,zoroark-hisui,indeedee-male,sneasler
41,120,https://pokepast.es/41042465c8190e36,kilowattrel,ursaluna,vivillon,armarouge,indeedee-female,sneasler
42,120,https://pokepast.es/f17a9d0676f04c29,incineroar,volcarona,oricorio [sensu style],golduck,sneasler,grimmsnarl
43,120,https://pokepast.es/8ace8e301c11358b,incineroar,basculegion-male,amoonguss,ninetales-alola,farigiraf,kingambit
44,120,https://pokepast.es/832ab12cb1bca9cd,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
45,120,https://pokepast.es/b61a40bcf5684f98,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
46,120,https://pokepast.es/493aaf4112b67969,incineroar,typhlosion-hisui,rillaboom,whimsicott,ursaluna-bloodmoon,farigiraf
47,120,https://pokepast.es/6150186b58d7713e,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
48,120,https://pokepast.es/016fbfb5c733b3ce,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
49,120,https://pokepast.es/845e6db990de3c33,incineroar,dragonite,amoonguss,ninetales-alola,gholdengo,dragapult
50,120,https://pokepast.es/c9c37ac8fe6faab6,incineroar,whimsicott,dragonite,zoroark-hisui,ursaluna-bloodmoon,gholdengo
51,120,https://pokepast.es/584c26e3be3483f9,incineroar,rillaboom,dondozo,ninetales-alola,sneasler,kingambit
52,120,https://pokepast.es/b547e0f33ee73ca9,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
53,120,https://pokepast.es/ba9c7e31be8c8133,politoed,archaludon,ursaluna,braviary-hisui,indeedee-female,sneasler
54,120,https://pokepast.es/a08a33871f47828e,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
55,120,https://pokepast.es/24c4959ffe13dce9,incineroar,typhlosion-hisui,rillaboom,whimsicott,ursaluna-bloodmoon,farigiraf
56,120,https://pokepast.es/a478bb8ab599a764,incineroar,whimsicott,basculegion-male,electabuzz,ursaluna-bloodmoon,gholdengo
57,120,https://pokepast.es/ff4a8f9f1abe0ecd,incineroar,whimsicott,dragonite,zoroark-hisui,ursaluna-bloodmoon,gholdengo
58,120,https://pokepast.es/fb7f391456d7bc1f,typhlosion-hisui,whimsicott,annihilape,armarouge,indeedee-female,ursaluna-bloodmoon
59,120,https://pokepast.es/61539aad2989da28,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
60,120,https://pokepast.es/619aab70fc273982,incineroar,dragonite,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
61,120,https://pokepast.es/01e72756f8bba7eb,garchomp,volcarona,corviknight,hydreigon,gholdengo,grimmsnarl
62,120,https://pokepast.es/654479fec6457d8a,incineroar,zoroark-hisui,noivern,toxtricity [amped form],malamar,ursaluna-bloodmoon
63,120,https://pokepast.es/465adb08174eb09c,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
64,120,https://pokepast.es/8646d8628c6d5d3b,rillaboom,murkrow,pelipper,basculegion-male,archaludon,ursaluna-bloodmoon
65,80,https://pokepast.es/77b95f1d46a054c5,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
66,80,https://pokepast.es/35e48c627a278da8,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
67,80,https://pokepast.es/5b35a5a795362467,incineroar,garchomp,whimsicott,dragonite,sneasler,gholdengo
68,80,https://pokepast.es/29b0d6778acfc72d,rillaboom,basculegion-male,dragonite,ninetales-alola,sneasler,ursaluna-bloodmoon
69,80,https://pokepast.es/7d2867af902069f8,pelipper,basculegion-male,maushold-family-of-four,archaludon,sinistcha,kingambit
70,80,https://pokepast.es/77ca948bca2fe532,incineroar,whimsicott,basculegion-male,electabuzz,ursaluna-bloodmoon,gholdengo
71,80,https://pokepast.es/4210c373df31b7ab,rillaboom,arcanine-hisui,volcarona,dragonite,sneasler,kingambit
72,80,https://pokepast.es/8e429136b03bc684,incineroar,pelipper,quaquaval,archaludon,amoonguss,gholdengo
73,80,https://pokepast.es/52f4e05905278062,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
74,80,https://pokepast.es/3e4d5dcdf84907f6,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
75,80,https://pokepast.es/4a0b76c71528e747,corviknight,tyranitar,excadrill,annihilape,indeedee-male,sneasler
76,80,https://pokepast.es/18b8d4581fe941a9,incineroar,scyther,clodsire,ninetales-alola,garganacl,gholdengo
77,80,https://pokepast.es/b79adbbdb28701a1,rillaboom,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
78,80,https://pokepast.es/edf62d6a12690eda,rillaboom,dragonite,annihilape,electabuzz,ursaluna-bloodmoon,gholdengo
79,80,https://pokepast.es/24714691d86feb53,rillaboom,annihilape,maushold-family-of-four,sneasler,ursaluna-bloodmoon,gholdengo
80,80,https://pokepast.es/5024fb01d41ec060,torkoal,sunflora,annihilape,ursaluna,indeedee-female,dusclops
81,80,https://pokepast.es/f4e122e93973787c,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
82,80,https://pokepast.es/200310d6643344cf,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
83,80,https://pokepast.es/f9d3dd44be57cc4b,murkrow,annihilape,maushold-family-of-four,archaludon,kommo-o,gholdengo
84,80,https://pokepast.es/063d9d0729f1d085,volcarona,toxtricity [amped form],hydreigon,drifblim,indeedee-male,kommo-o
85,80,https://pokepast.es/d1cae4bc3ff475f9,talonflame,garchomp,archaludon,ninetales-alola,amoonguss,sneasler
86,80,https://pokepast.es/fc3ba504936be776,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
87,80,https://pokepast.es/4b3ae57f642d5b55,rillaboom,maushold-family-of-four,sneasler,oranguru,ursaluna-bloodmoon,kingambit
88,80,https://pokepast.es/99b0c5a7de5dadd0,incineroar,rillaboom,zoroark-hisui,electabuzz,sinistcha,kommo-o
89,80,https://pokepast.es/08e92159d070a62a,annihilape,maushold-family-of-four,klefki,ninetales-alola,sinistcha,ursaluna-bloodmoon
90,80,https://pokepast.es/abfb83062a91dfce,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
91,80,https://pokepast.es/db954cee77c3b59a,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
92,80,https://pokepast.es/1c9c88d93dec6e89,incineroar,dragonite,annihilape,ursaluna,amoonguss,gholdengo
93,80,https://pokepast.es/e26b697ea3c81927,rillaboom,pelipper,maushold-family-of-four,archaludon,sneasler,ursaluna-bloodmoon
94,80,https://pokepast.es/b6b2a9049d07d603,rillaboom,torkoal,ursaluna,hatterene,indeedee-female,kingambit
95,80,https://pokepast.es/8255abdea3c36cf8,incineroar,basculegion-male,archaludon,scyther,ursaluna-bloodmoon,farigiraf
96,80,https://pokepast.es/6e81932251c22e9e,volcarona,primarina,archaludon,sinistcha,indeedee-male,sneasler
97,80,https://pokepast.es/e17662f87892efd5,incineroar,rillaboom,volcarona,basculegion-male,ninetales-alola,ursaluna-bloodmoon
98,80,https://pokepast.es/991f696da312c939,rillaboom,volcarona,electabuzz,ursaluna-bloodmoon,gholdengo,grimmsnarl
99,80,https://pokepast.es/2bb1ace5e1b82466,incineroar,rillaboom,pelipper,indeedee-male,sneasler,gholdengo
100,80,https://pokepast.es/1dce3386757cb453,incineroar,rillaboom,volcarona,dragonite,ninetales-alola,gholdengo
101,80,https://pokepast.es/162a43aeb4912543,volcarona,dragonite,dondozo,tatsugiri-curly,annihilape,archaludon
102,80,https://pokepast.es/f138ac80aff1a9a5,incineroar,dragonite,sinistcha,ninetales-alola,ursaluna-bloodmoon,kingambit
103,80,https://pokepast.es/70ac746b4bbf70c4,torkoal,lilligant-hisui,ursaluna,gallade,hatterene,indeedee-female
104,80,https://pokepast.es/bc64eafda57e4f03,tyranitar,excadrill,indeedee-male,sneasler,ursaluna-bloodmoon,dusclops
105,80,https://pokepast.es/3a24190dab61c1e8,incineroar,tyranitar,excadrill,basculegion-male,sinistcha,kommo-o
106,80,https://pokepast.es/d9fe68baf894d36f,volcarona,primarina,archaludon,sinistcha,indeedee-male,sneasler
107,80,https://pokepast.es/6f60249aab9a5d9d,tyranitar,excadrill,indeedee-male,sneasler,ursaluna-bloodmoon,dusclops
108,80,https://pokepast.es/80dd3621a1f6d8c0,volcarona,corviknight,tyranitar,primarina,archaludon,sinistcha
109,80,https://pokepast.es/f9d3ca64685239ee,dondozo,tatsugiri-curly,annihilape,maushold-family-of-four,ninetales-alola,kingambit
110,80,https://pokepast.es/7ffec5c591bbaa1e,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
111,80,https://pokepast.es/0f6d84def18beda2,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
112,80,https://pokepast.es/c8edf47e92a33ef1,annihilape,maushold-family-of-four,ursaluna,ninetales-alola,indeedee-male,sneasler
113,80,https://pokepast.es/f28ee85b5b1bb3cc,typhlosion-hisui,garchomp,torkoal,jumpluff,dragonite,kingambit
114,80,https://pokepast.es/8e5df098a59f4dd6,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
115,80,https://pokepast.es/e5909ed9c01e4337,garchomp,murkrow,tyranitar,indeedee-female,sneasler,gholdengo
116,80,https://pokepast.es/b4c4f2263d4281fd,typhlosion-hisui,whimsicott,basculegion-male,maushold-family-of-four,electabuzz,ursaluna-bloodmoon
117,80,https://pokepast.es/217a47eccf346208,incineroar,whimsicott,pelipper,basculegion-male,archaludon,gholdengo
118,80,https://pokepast.es/3e6de778d6c30502,rillaboom,torkoal,ursaluna,hatterene,indeedee-female,kingambit
119,80,https://pokepast.es/360c39791bfeb2d1,dondozo,tatsugiri-curly,slaking,weezing,indeedee-male,sneasler
120,80,https://pokepast.es/80ff598d7d02e4dc,arcanine-hisui,annihilape,weezing,pawmot,weavile,toedscruel
121,80,https://pokepast.es/9f94a65a53f42769,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
122,80,https://pokepast.es/6f84a223e1cdc00a,incineroar,dragonite,ninetales-alola,ursaluna-bloodmoon,garganacl,gholdengo
123,80,https://pokepast.es/6e5cd5f5d4953607,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
124,80,https://pokepast.es/1c46705fdb1b9d18,incineroar,typhlosion-hisui,garchomp,kilowattrel,weezing-galar,toedscruel
125,80,https://pokepast.es/e216079a0c903931,typhlosion-hisui,whimsicott,dondozo,tatsugiri-curly,indeedee-male,sneasler
126,80,https://pokepast.es/ca2abb1640d3a306,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
127,80,https://pokepast.es/4cf0393ab6e34453,charizard,torkoal,ursaluna,gallade,hatterene,indeedee-female
128,80,https://pokepast.es/f5fd3a24c27e9324,volcarona,porygon2,pelipper,archaludon,ursaluna,sneasler
129,60,https://pokepast.es/efad4fdb2984e40f,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
130,60,https://pokepast.es/e7793fe94ebdab2f,torkoal,annihilape,delphox,wyrdeer,indeedee-female,kingambit
131,60,https://pokepast.es/7ee6eadafff9b31f,incineroar,rillaboom,archaludon,ninetales-alola,sneasler,ursaluna-bloodmoon
132,60,https://pokepast.es/07dfcf6d987c1298,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
133,60,https://pokepast.es/b45bfcbb095edf4c,dragonite,dondozo,tatsugiri-curly,sneasler,garganacl,gholdengo
134,60,https://pokepast.es/d45e5312a0a362e5,incineroar,rillaboom,volcarona,ninetales-alola,sneasler,ursaluna-bloodmoon
135,60,https://pokepast.es/99e5f09b64496a55,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
136,60,https://pokepast.es/83f63fce9698b32b,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
137,60,https://pokepast.es/e4f0fe3b403df129,tauros-paldea-aqua-breed,whimsicott,metagross,annihilape,weezing,hydreigon
138,60,https://pokepast.es/31ac5ccfebe39d0f,pelipper,dragonite,archaludon,ursaluna,sinistcha,gholdengo
139,60,https://pokepast.es/56c92e243da6bebf,incineroar,whimsicott,basculegion-male,dragonite,maushold-family-of-four,gholdengo
140,60,https://pokepast.es/f7eb0ec0bbd86c82,incineroar,rillaboom,volcarona,palafin,archaludon,sneasler
141,60,https://pokepast.es/24f44d93b9f36e3e,incineroar,basculegion-male,archaludon,scyther,ursaluna-bloodmoon,farigiraf
142,60,https://pokepast.es/1187133f1acde501,incineroar,pelipper,basculegion-male,archaludon,ursaluna,sinistcha
143,60,https://pokepast.es/5c29597a7fe90b4e,incineroar,basculegion-male,archaludon,klefki,sinistcha,garganacl
144,60,https://pokepast.es/d7aa20932048a4a9,rillaboom,volcarona,tyranitar,annihilape,ursaluna-bloodmoon,gholdengo
145,60,https://pokepast.es/3c811241c2cfb2d2,pelipper,basculegion-male,annihilape,greninja,archaludon,sinistcha
146,60,https://pokepast.es/4d9c9346d16b7610,volcarona,whimsicott,dragonite,annihilape,smeargle,ursaluna-bloodmoon
147,60,https://pokepast.es/a0866b96e3732a6e,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
148,60,https://pokepast.es/cbed63c05dbe9042,incineroar,pelipper,palafin,archaludon,sinistcha,ursaluna-bloodmoon
149,60,https://pokepast.es/ceca28f7cf6e3b33,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
150,60,https://pokepast.es/08e4f2de8df7d401,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
151,60,https://pokepast.es/5e72eccf9ac77158,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
152,60,https://pokepast.es/e6779711dff2ad46,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
153,60,https://pokepast.es/fc857a1b8213bf89,incineroar,rillaboom,volcarona,ninetales-alola,baxcalibur,ursaluna-bloodmoon
154,60,https://pokepast.es/488880caed8cecf6,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
155,60,https://pokepast.es/6281b42a928a0d6d,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
156,60,https://pokepast.es/2c4cd96151e23b61,incineroar,typhlosion-hisui,rillaboom,weezing-galar,sneasler,dragapult
157,60,https://pokepast.es/b9d8b46a32b1f65c,incineroar,whimsicott,pelipper,quaquaval,archaludon,gholdengo
158,60,https://pokepast.es/43aa111bca60f185,volcarona,torkoal,indeedee-female,sneasler,ursaluna-bloodmoon,kleavor
159,60,https://pokepast.es/9acb23443f1429a7,incineroar,dragonite,ursaluna,sneasler,gholdengo,farigiraf
160,60,https://pokepast.es/5716c1627d0d4264,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
161,60,https://pokepast.es/53a02bf19eeade2a,rillaboom,politoed,basculegion-male,archaludon,comfey,gholdengo
162,60,https://pokepast.es/6d77197a07cf8dca,incineroar,porygon2,ursaluna,clefable,farigiraf,kingambit
163,60,https://pokepast.es/18599ea18abd687b,incineroar,rillaboom,volcarona,dragonite,sneasler,kingambit
164,60,https://pokepast.es/f12472d3fb1e6e29,dondozo,tatsugiri-curly,annihilape,maushold-family-of-four,indeedee-male,sneasler
165,60,https://pokepast.es/c23e47c6e991b8cf,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
166,60,https://pokepast.es/9e1ee43122759a40,talonflame,garchomp,mienshao,glimmora,amoonguss,kingambit
167,60,https://pokepast.es/35067e1646ce90a6,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
168,60,https://pokepast.es/f4bbd05fa6d128cc,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
169,60,https://pokepast.es/a7e7cb6c37af8c1e,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
170,60,https://pokepast.es/3a7347609ca63373,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
171,60,https://pokepast.es/979e440b27fd8f1f,talonflame,annihilape,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
172,60,https://pokepast.es/80f7eb9b761a0a63,meowscarada,tauros [paldean form - blaze breed],primarina,scyther,sylveon,snorlax
173,60,https://pokepast.es/41102941d6a659f8,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
174,60,https://pokepast.es/329aa35f04d68a90,incineroar,dragonite,sinistcha,ninetales-alola,ursaluna-bloodmoon,kingambit
175,60,https://pokepast.es/2ea81a9f983c7b4b,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
176,60,https://pokepast.es/6cc67d74b2ef9cb5,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
177,60,https://pokepast.es/91d2d89d61e68b3f,volcarona,tyranitar,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
178,60,https://pokepast.es/ae328ff009bd331a,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
179,60,https://pokepast.es/2ef4cd9081e23552,incineroar,rillaboom,volcarona,ninetales-alola,sneasler,ursaluna-bloodmoon
180,60,https://pokepast.es/fb1d59f5a5189d82,incineroar,meowscarada,primarina,amoonguss,kommo-o,gholdengo
181,60,https://pokepast.es/cf84f2aaaf66b7ed,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
182,60,https://pokepast.es/dcd638cd219d79f3,skeledirge,rillaboom,basculegion-male,electabuzz,sneasler,kommo-o
183,60,https://pokepast.es/cdde79c5e7d3e474,incineroar,whimsicott,basculegion-male,dragonite,maushold-family-of-four,gholdengo
184,60,https://pokepast.es/e93f5317d5502436,rillaboom,volcarona,hariyama,gastrodon,gholdengo,farigiraf
185,60,https://pokepast.es/7425ece3bfd55271,rillaboom,annihilape,maushold-family-of-four,sneasler,ursaluna-bloodmoon,gholdengo
186,60,https://pokepast.es/3aa2f65b4a2f9ceb,rillaboom,volcarona,basculegion-male,ninetales-alola,sneasler,garganacl
187,60,https://pokepast.es/ea4f2ce9650d5e67,rillaboom,magmar,sneasler,ursaluna-bloodmoon,dragapult,kingambit
188,60,https://pokepast.es/26b69dfc97778895,incineroar,dragonite,annihilape,archaludon,ninetales-alola,gholdengo
189,60,https://pokepast.es/bad9841faa183c79,rillaboom,garchomp,pelipper,archaludon,amoonguss,sneasler
190,60,https://pokepast.es/01fcad8166a5fc48,incineroar,dragonite,sinistcha,ninetales-alola,ursaluna-bloodmoon,kingambit
191,60,https://pokepast.es/4157226853b8fda8,rillaboom,pelipper,basculegion-male,dragonite,archaludon,gholdengo
192,60,https://pokepast.es/2f918a20ddce9380,pelipper,basculegion-male,annihilape,greninja,archaludon,amoonguss
193,60,https://pokepast.es/46c3ea2e8cce3f85,incineroar,pelipper,basculegion-male,archaludon,sneasler,gholdengo
194,60,https://pokepast.es/d64d2dffa41ca292,charizard,indeedee-male,sneasler,scizor,dragapult,ninetales
195,60,https://pokepast.es/4e16e1bbf87b6fcc,pelipper,basculegion-male,annihilape,greninja,archaludon,sinistcha
196,60,https://pokepast.es/7a70f664c3112e2f,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
197,60,https://pokepast.es/9f0428d550a66145,annihilape,maushold-family-of-four,klefki,sinistcha,ninetales-alola,ursaluna-bloodmoon
198,60,https://pokepast.es/3e5f0d97d6cfde8c,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
199,60,https://pokepast.es/7f0ac54b1f8c60ec,incineroar,dragonite,annihilape,archaludon,ninetales-alola,gholdengo
200,60,https://pokepast.es/eb4bd647a3d0a734,incineroar,basculegion-male,archaludon,scyther,ursaluna-bloodmoon,farigiraf
201,60,https://pokepast.es/1cd6ce8e27e314af,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
202,60,https://pokepast.es/9bbeef0b18628336,garchomp,dragonite,annihilape,maushold-family-of-four,gholdengo,grimmsnarl
203,60,https://pokepast.es/8b67a00d78233034,incineroar,chandelure,corviknight,palafin,archaludon,amoonguss
204,60,https://pokepast.es/049a5099b650a783,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
205,60,https://pokepast.es/826363c2852e30e7,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
206,60,https://pokepast.es/96cd4f9be2f13565,gyarados,volcarona,tyranitar,excadrill,gardevoir,indeedee-female
207,60,https://pokepast.es/a4be35c71d935e3f,rillaboom,pelipper,basculegion-male,archaludon,electabuzz,kingambit
208,60,https://pokepast.es/989939512542d897,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
209,60,https://pokepast.es/cd3ac330526421f0,incineroar,rillaboom,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
210,60,https://pokepast.es/eaf3325bb010fbfe,rillaboom,basculegion-male,ninetales-alola,sneasler,ursaluna-bloodmoon,gholdengo
211,60,https://pokepast.es/5a1903af0d80ffd0,rillaboom,dragonite,electabuzz,golduck,sneasler,kingambit
212,60,https://pokepast.es/362410ccaf2d4031,typhlosion-hisui,garchomp,whimsicott,breloom,sneasler,gholdengo
213,60,https://pokepast.es/23f5751444243ce7,rillaboom,volcarona,basculegion-male,electabuzz,ninetales-alola,kingambit
214,60,https://pokepast.es/e1fd6dbc6ca83dd5,rillaboom,electabuzz,sneasler,dragapult,farigiraf,kingambit
215,60,https://pokepast.es/1c32bfbd149a1bae,rillaboom,volcarona,dragonite,annihilape,electabuzz,ninetales-alola
216,60,https://pokepast.es/3ac293f4a35acb53,rillaboom,volcarona,murkrow,primarina,sneasler,ursaluna-bloodmoon
217,60,https://pokepast.es/3be9f4f07022db8e,typhlosion-hisui,torkoal,sylveon,hatterene,indeedee-female,stonjourner
218,60,https://pokepast.es/8f5c8f467ee68d55,torkoal,ursaluna,gallade,hatterene,indeedee-female,sneasler
219,60,https://pokepast.es/c6decbe67f2d01fb,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
220,60,https://pokepast.es/4986847dd2e4ad15,rillaboom,volcarona,dragonite,electabuzz,sneasler,ursaluna-bloodmoon
221,60,https://pokepast.es/5f1750a27e0f4d26,rillaboom,arcanine-hisui,dragonite,ninetales-alola,sneasler,gholdengo
