Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
25,125,https://pokepast.es/411f4383b442f193,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
26,125,https://pokepast.es/8bec5ac51dfd6ac5,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
27,125,https://pokepast.es/a77ad69566151e9f,tyranitar,excadrill,amoonguss,hatterene,indeedee-female,sneasler
28,125,https://pokepast.es/bcbfa39363e149ef,incineroar,sinistcha,ninetales-alola,sneasler,ursaluna-bloodmoon,dragapult
29,125,https://pokepast.es/205a2c36bc0ac927,dragonite,annihilape,magmar,ninetales-alola,ursaluna-bloodmoon,gholdengo
30,125,https://pokepast.es/952ea7a7100777a6,incineroar,pelipper,politoed,basculegion-male,archaludon,amoonguss
31,125,https://pokepast.es/287d2e75bf885a8b,rillaboom,primarina,magmar,baxcalibur,sneasler,kingambit
32,125,https://pokepast.es/f6ecb1abf051b489,pelipper,dondozo,tatsugiri-curly,maushold-family-of-four,archaludon,breloom
33,100,https://pokepast.es/73b6f9704752bbe1,pelipper,basculegion-male,annihilape,maushold-family-of-four,archaludon,grimmsnarl
34,100,https://pokepast.es/96fcd87754349711,incineroar,garchomp,pelipper,maushold-family-of-four,archaludon,amoonguss
35,100,https://pokepast.es/1670d0c706a45809,dragonite,annihilape,magmar,ninetales-alola,ursaluna-bloodmoon,gholdengo
36,100,https://pokepast.es/2fb554bf58540504,arcanine-hisui,talonflame,amoonguss,indeedee-male,sneasler,ursaluna-bloodmoon
37,100,https://pokepast.es/5dc8bf29f7dba062,dondozo,tatsugiri-curly,glimmora,indeedee-male,sneasler,gholdengo
38,100,https://pokepast.es/ca5852a83a375260,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
39,100,https://pokepast.es/04e87b13a1755de6,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
40,100,https://pokepast.es/da59880baa180e8d,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
41,100,https://pokepast.es/8ab2b880e60385b0,volcarona,dragonite,annihilape,archaludon,ursaluna-bloodmoon,grimmsnarl
42,100,https://pokepast.es/1bc3160f544e7ff3,volcarona,dragonite,annihilape,ursaluna-bloodmoon,gholdengo,grimmsnarl
43,100,https://pokepast.es/e6ae75f2bcefc4b1,typhlosion-hisui,rillaboom,whimsicott,annihilape,maushold-family-of-four,baxcalibur
44,100,https://pokepast.es/ee14ad74c1bf9fdf,incineroar,garchomp,volcarona,tauros-paldea-aqua-breed,weezing-galar,sinistcha
45,100,https://pokepast.es/59ff1768dbcff84a,torkoal,maushold-family-of-four,ursaluna,gallade,hatterene,indeedee-female
46,100,https://pokepast.es/3359e1bc5fa76bcd,ninetales-alola,prinplup,delphox,indeedee-male,sneasler,kingambit
47,100,https://pokepast.es/53c46ea70ff232fc,pelipper,dondozo,tatsugiri [droopy form],archaludon,indeedee-male,sneasler
48,100,https://pokepast.es/db398957c84dc67c,rillaboom,garchomp,volcarona,dondozo,sneasler,kingambit
49,100,https://pokepast.es/de6174ff22b064f2,incineroar,whimsicott,dragonite,annihilape,ursaluna-bloodmoon,gholdengo
50,100,https://pokepast.es/0ccbb080b6b8cf6e,dragonite,annihilape,magmar,ninetales-alola,ursaluna-bloodmoon,gholdengo
51,100,https://pokepast.es/261f69498ad3e655,dondozo,tatsugiri [droopy form],annihilape,ninetales-alola,sneasler,gholdengo
52,100,https://pokepast.es/99cd9fc7b46752be,incineroar,volcarona,tyranitar,porygon2,amoonguss,kommo-o
53,100,https://pokepast.es/6f7448643af097e2,rillaboom,electabuzz,sneasler,kommo-o,gholdengo,kingambit
54,100,https://pokepast.es/50e101efa0007f60,incineroar,rillaboom,basculegion-male,electabuzz,kommo-o,ursaluna-bloodmoon
55,100,https://pokepast.es/20cd29a48ef9bc34,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
56,100,https://pokepast.es/640cab7069505c85,dondozo,tatsugiri [droopy form],annihilape,indeedee-male,sneasler,dragapult
57,100,https://pokepast.es/12a828912369bd1d,rillaboom,volcarona,dragonite,glimmora,ninetales-alola,kingambit
58,100,https://pokepast.es/51241db22fee75ca,rillaboom,volcarona,dragonite,maushold-family-of-four,sneasler,gholdengo
59,100,https://pokepast.es/5f7e8302e24ec7f9,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
60,100,https://pokepast.es/b0e8c4ccf1f08874,garchomp,corviknight,gardevoir,drifblim,indeedee-male,sneasler
61,100,https://pokepast.es/34eb7caa0349821b,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
62,100,https://pokepast.es/369e65962c43faf9,talonflame,dondozo,tatsugiri [droopy form],indeedee-male,sneasler,ursaluna-bloodmoon
63,100,https://pokepast.es/6ff95e63d762c3d2,torkoal,lilligant-hisui,ursaluna,gallade,hatterene,indeedee-female
64,100,https://pokepast.es/9638d4c0a1bab9e6,incineroar,flamigo,clefable,ursaluna-bloodmoon,gholdengo,farigiraf
65,80,https://pokepast.es/c3946b715d705d09,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
66,80,https://pokepast.es/88260d74daa1e63d,rillaboom,dragonite,dondozo,magmar,sneasler,kingambit
67,80,https://pokepast.es/d135ff4b32f1d891,incineroar,typhlosion-hisui,garchomp,kilowattrel,weezing-galar,gholdengo
68,80,https://pokepast.es/d7fd1c7bf6c004a8,incineroar,talonflame,garchomp,tyranitar,amoonguss,gholdengo
69,80,https://pokepast.es/74d4dc598a0ea791,incineroar,tyranitar,porygon2,amoonguss,kommo-o,gholdengo
70,80,https://pokepast.es/e69333525d4e7739,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
71,80,https://pokepast.es/9146cdf1e364cc35,rillaboom,dondozo,tatsugiri-curly,glimmora,sneasler,kingambit
72,80,https://pokepast.es/6679b6177c0e6ec0,rillaboom,dragonite,primarina,magmar,sneasler,gholdengo
73,80,https://pokepast.es/599b264064201c95,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
74,80,https://pokepast.es/4a6a213611597bd4,rillaboom,volcarona,primarina,electabuzz,sneasler,kingambit
75,80,https://pokepast.es/fcaf27d3ec8463fd,talonflame,dondozo,tatsugiri-curly,indeedee-male,sneasler,ursaluna-bloodmoon
76,80,https://pokepast.es/65647d3b628888bd,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
77,80,https://pokepast.es/33d3609d04abaaf6,pelipper,annihilape,maushold-family-of-four,archaludon,sinistcha,grimmsnarl
78,80,https://pokepast.es/289dc512dc7aec6c,typhlosion-hisui,whimsicott,indeedee-female,sneasler,ursaluna-bloodmoon,kingambit
79,80,https://pokepast.es/4ea3359fb2a48059,torkoal,lilligant-hisui,dragonite,ursaluna,armarouge,indeedee-female
80,80,https://pokepast.es/66d421ae0c5e9746,dragonite,annihilape,magmar,ninetales-alola,ursaluna-bloodmoon,gholdengo
81,80,https://pokepast.es/e6b4503846926171,dragonite,pelipper,archaludon,ursaluna,sinistcha,gholdengo
82,80,https://pokepast.es/239e23466b1de5f3,basculegion-male,dragonite,magmar,ninetales-alola,sneasler,kingambit
83,80,https://pokepast.es/c7678932a751dde0,torkoal,annihilape,gallade,hatterene,indeedee-female,kingambit
84,80,https://pokepast.es/8229b1cc872df2ea,rillaboom,talonflame,maushold-family-of-four,sneasler,kommo-o,gholdengo
85,80,https://pokepast.es/d65ef410cee83e69,incineroar,rillaboom,basculegion-male,electabuzz,kommo-o,ursaluna-bloodmoon
86,80,https://pokepast.es/78ac668a00320587,rillaboom,volcarona,electabuzz,sneasler,dragapult,kingambit
87,80,https://pokepast.es/2cae7b79e9f81af3,incineroar,rillaboom,quaquaval,ninetales-alola,baxcalibur,gholdengo
88,80,https://pokepast.es/5d8e3944d6f3ebee,rillaboom,talonflame,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
89,80,https://pokepast.es/43bb53eb9277c14a,incineroar,rillaboom,porygon2,ursaluna,vivillon,kommo-o
90,80,https://pokepast.es/024a1daa41a46b26,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
91,80,https://pokepast.es/bb057894e564b25e,basculegion-male,dragonite,magmar,ninetales-alola,sneasler,kingambit
92,80,https://pokepast.es/bcfbb16abe74df8b,garchomp,dragonite,magmar,ninetales-alola,sneasler,gholdengo
93,80,https://pokepast.es/1c90e8f7fdc8d146,tauros-paldea-aqua-breed,dragonite,pelipper,archaludon,sinistcha,gholdengo
94,80,https://pokepast.es/5b068be86d07bb8c,porygon2,dragonite,annihilape,ursaluna,vivillon,gholdengo
95,80,https://pokepast.es/f13d9d29fb4e7785,garchomp,ninetales-alola,amoonguss,indeedee-male,sneasler,kingambit
96,80,https://pokepast.es/0193f64fbb24e332,talonflame,garchomp,basculegion-male,gallade,ninetales-alola,kingambit
97,80,https://pokepast.es/75f2b4456fbdd202,incineroar,porygon2,ursaluna,amoonguss,sneasler,gholdengo
98,80,https://pokepast.es/7ca243c882c7b43a,pelipper,basculegion-male,archaludon,amoonguss,indeedee-male,sneasler
99,80,https://pokepast.es/a92372b8e3cf2938,garchomp,primarina,vivillon,indeedee-male,sneasler,gholdengo
100,80,https://pokepast.es/6f2d030e560b8c09,rillaboom,dondozo,magmar,baxcalibur,sneasler,kingambit
101,80,https://pokepast.es/a522ab8451a9f756,rillaboom,archaludon,vivillon,sneasler,dragapult,kingambit
102,80,https://pokepast.es/cd52fae890995730,rillaboom,volcarona,clefable,sneasler,dragapult,kingambit
103,80,https://pokepast.es/a1f2e78c42222147,rillaboom,dragonite,annihilape,ursaluna-bloodmoon,gholdengo,grimmsnarl
104,80,https://pokepast.es/bd6ca56f35f70e0b,pelipper,dondozo,tatsugiri-curly,archaludon,indeedee-male,sneasler
105,80,https://pokepast.es/f53e13da5e510a36,gyarados,corviknight,tyranitar,excadrill,indeedee-male,sneasler
106,80,https://pokepast.es/9d9a8c3eda29469a,rillaboom,dragonite,dondozo,magmar,sneasler,kingambit
107,80,https://pokepast.es/16d9b0341a540eaf,rillaboom,tauros-paldea-aqua-breed,pelipper,archaludon,magmar,sylveon
108,80,https://pokepast.es/3cd048e161f77a05,dragonite,annihilape,magmar,ninetales-alola,ursaluna-bloodmoon,gholdengo
109,80,https://pokepast.es/7e3728f3492517cd,rillaboom,volcarona,clefable,baxcalibur,sneasler,kingambit
110,80,https://pokepast.es/084cdfd430ae5ce2,incineroar,dragonite,clefable,sneasler,ursaluna-bloodmoon,gholdengo
111,80,https://pokepast.es/49485c5cd91f794f,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
112,80,https://pokepast.es/af9fc76ca2e1714a,rillaboom,volcarona,dondozo,sneasler,dragapult,kingambit
113,80,https://pokepast.es/28088b1a767fd039,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
114,80,https://pokepast.es/c00ffa6323bfc793,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
115,80,https://pokepast.es/045545bc2b02a698,rillaboom,volcarona,dondozo,electabuzz,sneasler,dragapult
116,80,https://pokepast.es/d08462d64db49a2a,rillaboom,volcarona,primarina,electabuzz,sneasler,dragapult
117,80,https://pokepast.es/2860613689dbc861,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
118,80,https://pokepast.es/32b133ddb417b2fb,rillaboom,talonflame,dondozo,tatsugiri-curly,annihilape,gholdengo
119,80,https://pokepast.es/3fa02cca4aac804c,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
120,80,https://pokepast.es/6b1ae6cf45bc9bc5,dragonite,annihilape,magmar,ninetales-alola,ursaluna-bloodmoon,gholdengo
121,80,https://pokepast.es/88f18d682d8e3e8a,incineroar,porygon2,primarina,ursaluna,vivillon,gholdengo
122,80,https://pokepast.es/a1ed521e5c7399e5,dragonite,samurott-hisui,magmar,ninetales-alola,sneasler,gholdengo
123,80,https://pokepast.es/d88c14272eb117fe,volcarona,toxtricity [amped form],hydreigon,drifblim,indeedee-male,kommo-o
124,80,https://pokepast.es/48b19dbd74f58132,incineroar,porygon2,yanmega,archaludon,ursaluna,sneasler
125,80,https://pokepast.es/d507b928a9e284ca,rillaboom,annihilape,maushold-family-of-four,sinistcha,ursaluna-bloodmoon,grimmsnarl
126,80,https://pokepast.es/096a1258492c0095,dragonite,samurott-hisui,magmar,ninetales-alola,sneasler,gholdengo
127,80,https://pokepast.es/7dc3e4493f09fc9a,rillaboom,chandelure,whimsicott,electabuzz,ursaluna-bloodmoon,farigiraf
128,80,https://pokepast.es/1a5b730a96656399,meowscarada,murkrow,milotic,delphox,indeedee-male,sneasler
