Rank,CP,Pokepaste,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
44,100,https://pokepast.es/9079ce8a184d9107,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
45,100,https://pokepast.es/2cf6b27fe91feb3e,incineroar,rillaboom,dragonite,annihilape,sneasler,gholdengo
46,100,https://pokepast.es/a155c4aec65029b9,incineroar,dragonite,annihilape,ursaluna,indeedee-female,gholdengo
47,100,https://pokepast.es/0b14a18a2b71001b,torkoal,maushold-family-of-four,ursaluna,gallade,hatterene,indeedee-female
48,100,https://pokepast.es/4ffcfb614812692a,incineroar,pelipper,basculegion-male,archaludon,amoonguss,sneasler
49,100,https://pokepast.es/527f24f77710d04b,pelipper,basculegion-male,annihilape,maushold-family-of-four,archaludon,hydreigon
50,100,https://pokepast.es/5e49430d950105cf,incineroar,porygon2,dragonite,annihilape,ursaluna,gholdengo
51,100,https://pokepast.es/57813ac6119a9ffc,incineroar,rillaboom,primarina,annihilape,baxcalibur,gholdengo
52,100,https://pokepast.es/bfe7b40f1aa5e2bc,incineroar,dragonite,annihilape,ursaluna,amoonguss,gholdengo
53,100,https://pokepast.es/1185b65417fe9ab5,incineroar,dragonite,annihilape,amoonguss,ursaluna-bloodmoon,gholdengo
54,100,https://pokepast.es/046578ee7e47e4bd,incineroar,porygon2,dragonite,ursaluna,amoonguss,gholdengo
55,100,https://pokepast.es/27e65a37137b891f,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
56,100,https://pokepast.es/d438f9c87fcf695f,rillaboom,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
57,100,https://pokepast.es/bf25e7fd64846ef1,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
58,100,https://pokepast.es/3a28b2ef023c145c,incineroar,dragonite,annihilape,ursaluna,indeedee-female,gholdengo
59,100,https://pokepast.es/4f70ecdc27103708,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
60,100,https://pokepast.es/f1e38e72eac5fca8,torkoal,whimsicott,annihilape,armarouge,indeedee-female,gholdengo
61,100,https://pokepast.es/a8942a20ee2d1ad2,torkoal,lilligant-hisui,ursaluna,gallade,hatterene,indeedee-female
62,100,https://pokepast.es/b124a72cf2929234,rillaboom,volcarona,dondozo,baxcalibur,sneasler,kingambit
63,100,https://pokepast.es/d96fa7249c6c21be,dragonite,annihilape,maushold-family-of-four,ninetales-alola,ursaluna-bloodmoon,gholdengo
64,100,https://pokepast.es/bd8204966448e633,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
65,80,https://pokepast.es/85485c15f3657903,incineroar,dragonite,primarina,annihilape,sinistcha,sneasler
66,80,https://pokepast.es/adb5e0490a23561f,rillaboom,dragonite,annihilape,maushold-family-of-four,ursaluna,gholdengo
67,80,https://pokepast.es/f21b60aca21e94a0,incineroar,porygon2,dragonite,annihilape,ursaluna,gholdengo
68,80,https://pokepast.es/8dd8a93f2d83e646,rillaboom,basculegion-male,electabuzz,sneasler,ursaluna-bloodmoon,kingambit
69,80,https://pokepast.es/9251f7fb2371db94,rillaboom,basculegion-male,magmar,ninetales-alola,sneasler,kingambit
70,80,https://pokepast.es/ecfcf9c1f04d45ad,incineroar,porygon2,dragonite,ursaluna,sneasler,gholdengo
71,80,https://pokepast.es/ea0c05ecaa935a40,basculegion-male,dragonite,pelipper,archaludon,ursaluna,sinistcha
72,80,https://pokepast.es/6bd427174d3220a1,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
73,80,https://pokepast.es/29b2be4422346bbf,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
74,80,https://pokepast.es/3c030ee7957e7f7b,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
75,80,https://pokepast.es/1efdc73bbc5850ba,incineroar,whimsicott,electabuzz,sneasler,ursaluna-bloodmoon,gholdengo
76,80,https://pokepast.es/2addd96f21a99484,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
77,80,https://pokepast.es/7884eaf8d48cabfe,incineroar,dragonite,pelipper,archaludon,ursaluna,sinistcha
78,80,https://pokepast.es/7bcf51746f963438,incineroar,pelipper,archaludon,gliscor,sinistcha,grimmsnarl
79,80,https://pokepast.es/75f02b112f39e124,incineroar,dragonite,pelipper,archaludon,ursaluna,gholdengo
80,80,https://pokepast.es/e1499e4f8d457705,incineroar,rillaboom,dragonite,annihilape,sneasler,gholdengo
81,80,https://pokepast.es/9a86d699b5933944,murkrow,tauros [paldean form - blaze breed],delphox,indeedee-male,sneasler,dragapult
82,80,https://pokepast.es/fe70ea59815e5773,incineroar,garchomp,whimsicott,dragonite,sneasler,gholdengo
83,80,https://pokepast.es/dbc1be1daa9f2627,incineroar,meowscarada,dragonite,primeape,archaludon,ninetales-alola
84,80,https://pokepast.es/d59881a5a496741f,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
85,80,https://pokepast.es/3753f08ef460bb55,incineroar,volcarona,whimsicott,annihilape,ursaluna-bloodmoon,dragapult
86,80,https://pokepast.es/36880626af09eb45,volcarona,tyranitar,annihilape,indeedee-male,sneasler,ursaluna-bloodmoon
87,80,https://pokepast.es/fd716621ca194ac1,torkoal,lilligant-hisui,zoroark-hisui,hatterene,indeedee-female,sneasler
88,80,https://pokepast.es/1897dbbd775cf6fd,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
89,80,https://pokepast.es/f1e99131c2c3afd8,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
90,80,https://pokepast.es/283f975cb036652f,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
91,80,https://pokepast.es/cdb403f46105465f,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
92,80,https://pokepast.es/0a71a6aa7fe37fca,arcanine,garchomp,dragonite,ninetales-alola,amoonguss,kingambit
93,80,https://pokepast.es/28fb842d86265777,incineroar,whimsicott,dragonite,annihilape,archaludon,dragapult
94,80,https://pokepast.es/b39c2da716b0e4da,incineroar,rillaboom,volcarona,dragonite,annihilape,ursaluna-bloodmoon
95,80,https://pokepast.es/c1d2f3b062e6ea91,arcanine-hisui,politoed,annihilape,archaludon,sinistcha,grimmsnarl
96,80,https://pokepast.es/e7731e996c4f9739,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
97,80,https://pokepast.es/d664a2b112f6508d,torkoal,porygon2,gallade,hatterene,indeedee-female,ursaluna-bloodmoon
98,80,https://pokepast.es/8e202c1159eb6ec6,incineroar,whimsicott,dragonite,archaludon,ursaluna-bloodmoon,gholdengo
99,80,https://pokepast.es/7a8ecdef528243d4,incineroar,ursaluna,sneasler,kommo-o,dragapult,farigiraf
100,80,https://pokepast.es/fc694890c7903c1b,rillaboom,talonflame,archaludon,sylveon,dragapult,farigiraf
101,80,https://pokepast.es/d5a5399d743a4511,pelipper,basculegion-male,archaludon,amoonguss,sneasler,kingambit
102,80,https://pokepast.es/25c2bdd1fcb7a455,tyranitar,excadrill,mandibuzz,dondozo,tatsugiri-curly,gholdengo
103,80,https://pokepast.es/24faea6e1233ef2f,rillaboom,pelipper,archaludon,electabuzz,sneasler,dragapult
104,80,https://pokepast.es/e5491b8b99d059e7,tyranitar,whimsicott,annihilape,archaludon,magmar,indeedee-male
105,80,https://pokepast.es/f77e24df7d0a9f3f,incineroar,rillaboom,dragonite,electabuzz,sneasler,gholdengo
106,80,https://pokepast.es/05a660e463ae4c06,incineroar,rillaboom,gengar,hydreigon,sneasler,gholdengo
107,80,https://pokepast.es/387945c4d8d13cc4,incineroar,dragonite,pelipper,archaludon,ursaluna,sinistcha
108,80,https://pokepast.es/6655cd346e298d0f,incineroar,tyranitar,excadrill,kilowattrel,amoonguss,kommo-o
109,80,https://pokepast.es/f3965370274fe177,rillaboom,politoed,magmar,sneasler,dragapult,kingambit
110,80,https://pokepast.es/aa13fa8aa661593b,incineroar,pelipper,basculegion-male,dragonite,annihilape,archaludon
111,80,https://pokepast.es/06654a2345d5f49b,incineroar,dragonite,annihilape,sneasler,ursaluna-bloodmoon,gholdengo
112,80,https://pokepast.es/cdf7ca65c9041188,rillaboom,pelipper,basculegion-male,archaludon,electabuzz,kingambit
113,80,https://pokepast.es/d8c32026a3627903,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
114,80,https://pokepast.es/665a07101f9df175,meowscarada,tauros [paldean form - blaze breed],primarina,magmar,ursaluna-bloodmoon,farigiraf
115,80,https://pokepast.es/3b52faf589a32696,incineroar,pelipper,basculegion-male,maushold-family-of-four,archaludon,amoonguss
116,80,https://pokepast.es/df94bba9e2d1c6fc,incineroar,garchomp,tyranitar,hydreigon,amoonguss,gholdengo
117,80,https://pokepast.es/cf872acc6b341dec,whimsicott,annihilape,archaludon,armarouge,indeedee-female,dragapult
118,80,https://pokepast.es/e76891215a4502e4,typhlosion-hisui,garchomp,torkoal,jumpluff,annihilape,kingambit
119,80,https://pokepast.es/8d9e41a49b4d37a6,incineroar,dragonite,pelipper,archaludon,ursaluna,sinistcha
120,80,https://pokepast.es/d01f89909f59584b,tyranitar,excadrill,whimsicott,annihilape,electabuzz,gholdengo
121,80,https://pokepast.es/70c71472d5da608f,typhlosion-hisui,rillaboom,whimsicott,sneasler,ursaluna-bloodmoon,farigiraf
122,80,https://pokepast.es/ad9eaecb8e0f1513,rillaboom,volcarona,dondozo,haxorus,sneasler,kingambit
123,80,https://pokepast.es/35bdaa338c8da414,incineroar,talonflame,amoonguss,indeedee-male,sneasler,ursaluna-bloodmoon
124,80,https://pokepast.es/eab37d5a8ff7c1b2,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
125,80,https://pokepast.es/fadbecbd991e943e,rillaboom,dragonite,annihilape,magmar,ursaluna-bloodmoon,gholdengo
126,80,https://pokepast.es/35265fb3d014e29f,annihilape,maushold-family-of-four,klefki,sinistcha,ninetales-alola,ursaluna-bloodmoon
127,80,https://pokepast.es/c1d27b5f65220270,incineroar,whimsicott,dragonite,annihilape,archaludon,dragapult
128,80,https://pokepast.es/401ef14e465d0e34,rillaboom,volcarona,dragonite,annihilape,archaludon,ninetales-alola
129,60,https://pokepast.es/7dd4dbef4c70de31,rillaboom,volcarona,whimsicott,electabuzz,sneasler,ursaluna-bloodmoon
130,60,https://pokepast.es/082608bce8e2af76,volcarona,tyranitar,excadrill,whimsicott,milotic,dragapult
131,60,https://pokepast.es/3c65c97c6157c301,corviknight,dragonite,magmar,sneasler,ursaluna-bloodmoon,gholdengo
132,60,https://pokepast.es/fc8b5cee1b2747e8,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
133,60,https://pokepast.es/d270f2df2f644dbf,arcanine-hisui,whimsicott,ninetales-alola,delphox,indeedee-male,sneasler
134,60,https://pokepast.es/9939eee90f6995af,torkoal,lilligant-hisui,zoroark-hisui,hatterene,indeedee-female,sneasler
135,60,https://pokepast.es/5ed4a39935b4ecc7,rillaboom,dragonite,annihilape,ninetales-alola,ursaluna-bloodmoon,gholdengo
136,60,https://pokepast.es/b6aaf8124c58f1de,rillaboom,volcarona,dragonite,electabuzz,ninetales-alola,sneasler
137,60,https://pokepast.es/4f0626104dadfd5d,whimsicott,basculegion-male,ursaluna,zoroark-hisui,armarouge,indeedee-female
138,60,https://pokepast.es/9354709e8df5903d,incineroar,talonflame,rotom [wash rotom],ursaluna,breloom,gholdengo
139,60,https://pokepast.es/727ff5f440838de7,incineroar,garchomp,tyranitar,kilowattrel,amoonguss,gholdengo
140,60,https://pokepast.es/16a5696be8546a85,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
141,60,https://pokepast.es/b3039f7ccdda33e4,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
142,60,https://pokepast.es/d225d109b0170919,incineroar,dragonite,maushold-family-of-four,ninetales-alola,ursaluna-bloodmoon,gholdengo
143,60,https://pokepast.es/b998bfb84b108bb6,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
144,60,https://pokepast.es/0e61c7406429de41,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
145,60,https://pokepast.es/d46c2e932041c8d8,incineroar,dragonite,pelipper,archaludon,ursaluna,sinistcha
146,60,https://pokepast.es/f079237272c471d7,dragonite,annihilape,magmar,ninetales-alola,ursaluna-bloodmoon,gholdengo
147,60,https://pokepast.es/5bbba87836189dbc,incineroar,talonflame,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
148,60,https://pokepast.es/e79a996674000a34,typhlosion-hisui,rillaboom,whimsicott,sneasler,ursaluna-bloodmoon,farigiraf
149,60,https://pokepast.es/c0ea1c4c2e7a69ab,incineroar,charizard,torkoal,jumpluff,porygon2,ursaluna
150,60,https://pokepast.es/445a2e40c54c8685,incineroar,porygon2,kilowattrel,ursaluna,amoonguss,gholdengo
151,60,https://pokepast.es/7fed2af292d9af1f,ursaluna,abomasnow,armarouge,indeedee-female,sneasler,dragapult
152,60,https://pokepast.es/dc2a8247d91bcda7,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
153,60,https://pokepast.es/a518299efeb1fe7a,incineroar,garchomp,ninetales-alola,amoonguss,sneasler,kingambit
154,60,https://pokepast.es/9bcc18c25d473ae6,incineroar,corviknight,tyranitar,excadrill,porygon2,primarina
155,60,https://pokepast.es/df4629f4cde4781f,incineroar,rillaboom,sneasler,ursaluna-bloodmoon,dragapult,farigiraf
156,60,https://pokepast.es/ebdfe6d501e58b7d,rillaboom,salamence,politoed,clefable,sneasler,kingambit
157,60,https://pokepast.es/1bf2b50bb497d80b,pelipper,basculegion-male,archaludon,amoonguss,sneasler,kingambit
158,60,https://pokepast.es/9e1399fe8febed42,incineroar,rillaboom,murkrow,kingdra,archaludon,sneasler
159,60,https://pokepast.es/1a126e1a30ef9ad4,rillaboom,pelipper,basculegion-male,archaludon,amoonguss,kingambit
160,60,https://pokepast.es/0a44f540fe090c08,incineroar,rillaboom,garchomp,dondozo,archaludon,kilowattrel
161,60,https://pokepast.es/fe8e2c35ae7eee46,dragonite,gastrodon,ninetales-alola,amoonguss,sneasler,kingambit
162,60,https://pokepast.es/e956d86346fdced4,garchomp,gyarados,tyranitar,kilowattrel,amoonguss,gholdengo
163,60,https://pokepast.es/9c1138e68e3baa12,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
164,60,https://pokepast.es/ffbebde59e9de1a0,volcarona,salamence,primarina,sneasler,gholdengo,kingambit
165,60,https://pokepast.es/4d79c25632f28509,talonflame,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
166,60,https://pokepast.es/040829821d373963,rillaboom,volcarona,primarina,sneasler,dragapult,kingambit
167,60,https://pokepast.es/4ca8bd4f331dcc6f,whimsicott,annihilape,archaludon,armarouge,indeedee-female,dragapult
168,60,https://pokepast.es/a03faaa2e0344d8f,talonflame,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
169,60,https://pokepast.es/b227098464eb6733,torkoal,lilligant-hisui,ursaluna,delphox,malamar,indeedee-female
170,60,https://pokepast.es/995ad1ee94d150f7,talonflame,garchomp,tyranitar,serperior,milotic,gholdengo
171,60,https://pokepast.es/8dc026b48a841713,pelipper,basculegion-male,dragonite,archaludon,ursaluna,sinistcha
172,60,https://pokepast.es/b2ac1dfaa436aa15,typhlosion-hisui,garchomp,corviknight,annihilape,weezing-galar,toedscruel
173,60,https://pokepast.es/d892148acf2f4ca4,incineroar,rillaboom,dragonite,sneasler,ursaluna-bloodmoon,gholdengo
174,60,https://pokepast.es/49776b25a19982d9,incineroar,dragonite,pelipper,archaludon,ursaluna,sinistcha
175,60,https://pokepast.es/f88c3792a374dc43,typhlosion-hisui,whimsicott,dondozo,archaludon,indeedee-male,sneasler
176,60,https://pokepast.es/3edaccd0d98187b1,salamence,tyranitar,excadrill,whimsicott,annihilape,magmar
177,60,https://pokepast.es/faeffdf9503e8900,torkoal,lilligant-hisui,gallade,armarouge,indeedee-female,sneasler
178,60,https://pokepast.es/c14e00cf86f36cd6,torkoal,maushold-family-of-four,ursaluna,gallade,hatterene,indeedee-female
179,60,https://pokepast.es/246add7190a5a72d,arcanine-hisui,whimsicott,electabuzz,malamar,ursaluna-bloodmoon,gholdengo
180,60,https://pokepast.es/16a4b17350da6ec1,electabuzz,hydreigon,armarouge,indeedee-male,sneasler,ursaluna-bloodmoon
181,60,https://pokepast.es/cb595a4f0e9ba9a5,incineroar,annihilape,milotic,ninetales-alola,glaceon,ursaluna-bloodmoon
182,60,https://pokepast.es/bc2e287dfa686c8c,dondozo,tatsugiri-curly,annihilape,indeedee-male,sneasler,dragapult
183,60,https://pokepast.es/0c2465530fc9a5b7,incineroar,whimsicott,dragonite,annihilape,archaludon,gholdengo
184,60,https://pokepast.es/32197d8e2c2b82eb,incineroar,basculegion-male,pelipper,archaludon,amoonguss,gholdengo
185,60,https://pokepast.es/81a17788e47e639e,incineroar,rillaboom,dragonite,milotic,ursaluna-bloodmoon,gholdengo
186,60,https://pokepast.es/252ace898c456198,talonflame,mamoswine,tyranitar,dondozo,tatsugiri-curly,gholdengo
187,60,https://pokepast.es/a3d13f1126e684af,talonflame,archaludon,indeedee-female,sneasler,ursaluna-bloodmoon,gholdengo
188,60,https://pokepast.es/dcda9afc7892d7a4,typhlosion-hisui,murkrow,tyranitar,excadrill,indeedee-female,ursaluna-bloodmoon
189,60,https://pokepast.es/1007a7635ea5eee1,incineroar,whimsicott,electabuzz,sneasler,ursaluna-bloodmoon,gholdengo
190,60,https://pokepast.es/77755627dcb6ee53,incineroar,garchomp,dragonite,ninetales-alola,amoonguss,kingambit
191,60,https://pokepast.es/61df0efd2b2d636a,gyarados,volcarona,tyranitar,excadrill,amoonguss,indeedee-male
192,60,https://pokepast.es/10b6f08ffb1fd8e7,rillaboom,primarina,magmar,sneasler,dragapult,kingambit
193,60,https://pokepast.es/1dca545379882470,volcarona,dragonite,dondozo,tatsugiri-curly,annihilape,archaludon
194,60,https://pokepast.es/8d0508d4435eb1fd,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
195,60,https://pokepast.es/1eb1deb24db8e9c7,incineroar,pelipper,basculegion-male,archaludon,amoonguss,sneasler
196,60,https://pokepast.es/2bbfba26fcc1d1e5,dragonite,pelipper,archaludon,sinistcha,indeedee-male,sneasler
197,60,https://pokepast.es/6cca88217458ea6a,incineroar,whimsicott,pelipper,basculegion-male,archaludon,ursaluna-bloodmoon
198,60,https://pokepast.es/939d0419a44016a6,arcanine,dragonite,primarina,annihilape,ninetales-alola,gholdengo
199,60,https://pokepast.es/3b47390ca9dd5d7e,incineroar,murkrow,baxcalibur,indeedee-male,sneasler,ursaluna-bloodmoon
200,60,https://pokepast.es/0ee74823db55dffe,incineroar,porygon2,ursaluna,hydreigon,amoonguss,gholdengo
201,60,https://pokepast.es/b07124338b8c130f,incineroar,garchomp,corviknight,porygon2,primarina,vivillon
202,60,https://pokepast.es/f5f380fdd807dfcb,rillaboom,volcarona,dragonite,electabuzz,sneasler,kingambit
203,60,https://pokepast.es/cc64dd7147427f29,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
204,60,https://pokepast.es/0b819d377cb7b9ce,incineroar,dragonite,annihilape,maushold-family-of-four,ursaluna-bloodmoon,gholdengo
205,60,https://pokepast.es/38c5604986a5ac95,rillaboom,volcarona,whimsicott,ursaluna-bloodmoon,farigiraf,kingambit
206,60,https://pokepast.es/3328e2c191b97ac5,incineroar,pelipper,basculegion-male,annihilape,electrode-hisui,archaludon
207,60,https://pokepast.es/56462977f3c382f6,garchomp,metagross,clefable,ninetales-alola,sneasler,kingambit
208,60,https://pokepast.es/3d38f208a6375e33,salamence,archaludon,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
209,60,https://pokepast.es/c5c5f1790ee871fb,incineroar,rillaboom,dragonite,milotic,ursaluna-bloodmoon,gholdengo
210,60,https://pokepast.es/2d68b01a43832e53,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
211,60,https://pokepast.es/1a48b04954ddd947,incineroar,torkoal,porygon2,dragonite,flamigo,ursaluna
212,60,https://pokepast.es/65b0af4512f88378,pelipper,basculegion-male,annihilape,archaludon,weavile,sinistcha
213,60,https://pokepast.es/306876343218df33,incineroar,pelipper,basculegion-male,archaludon,amoonguss,gholdengo
214,60,https://pokepast.es/e11659993c318a7a,incineroar,dragonite,amoonguss,sneasler,ursaluna-bloodmoon,gholdengo
215,60,https://pokepast.es/f336c99f319c7fd3,pelipper,basculegion-male,dragonite,archaludon,ursaluna,sinistcha
216,60,https://pokepast.es/dff29f934b6a2b4e,pelipper,basculegion-male,annihilape,maushold-family-of-four,archaludon,sinistcha
217,60,https://pokepast.es/2e2882412e04ceac,incineroar,porygon2,flamigo,ursaluna,amoonguss,gholdengo
218,60,https://pokepast.es/06e7d18411fb0293,talonflame,basculegion-male,weezing-galar,sneasler,kommo-o,toedscruel
219,60,https://pokepast.es/71b5541867aebf47,incineroar,garchomp,whimsicott,dragonite,annihilape,kilowattrel
220,60,https://pokepast.es/e684b261fcd014da,incineroar,garchomp,corviknight,archaludon,amoonguss,sneasler
221,60,https://pokepast.es/3c96409e9feaa81e,incineroar,pelipper,basculegion-male,dragonite,archaludon,amoonguss
222,60,https://pokepast.es/ad5a4c6e88fae5cd,incineroar,pelipper,basculegion-male,dragonite,archaludon,sinistcha
223,60,https://pokepast.es/a43b2f91f76c14d9,incineroar,rillaboom,dragonite,sinistcha,sneasler,ursaluna-bloodmoon
224,60,https://pokepast.es/2b46cae681b73ffd,incineroar,talonflame,electabuzz,indeedee-male,sneasler,ursaluna-bloodmoon
225,60,https://pokepast.es/dc46af0f313605f7,incineroar,whimsicott,dragonite,archaludon,ursaluna-bloodmoon,gholdengo
226,60,https://pokepast.es/51d99e66da2b1bbd,rillaboom,volcarona,primarina,sneasler,dragapult,kingambit
227,60,https://pokepast.es/c63fafb96b8fd26a,rillaboom,dragonite,electabuzz,sneasler,ursaluna-bloodmoon,kingambit
228,60,https://pokepast.es/9ea6ab822f5d3417,decidueye-hisui,meowscarada,primarina,ninetales-alola,indeedee-male,sneasler
229,60,https://pokepast.es/57b3cf33f30ea45a,incineroar,whimsicott,annihilape,electabuzz,baxcalibur,ursaluna-bloodmoon
